,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,Fail,North-West,North,South,West,South-West,North-East,East,South-East
2019-05-17,,,,,27.419444444444444,43.638888888888886,27.66180555555555,27.186111111111114,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-18,,,,,25.12569444444445,47.05555555555556,25.34305555555555,24.90069444444445,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-19,,,,,23.8388888888889,51.326388888888886,24.050000000000004,23.636805555555565,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-20,,,,,25.413888888888877,58.72222222222222,25.59652777777778,25.206993006993,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-21,,,,,27.64861111111112,47.020833333333336,27.856250000000003,27.434722222222216,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-22,,,,,30.620833333333323,31.020833333333332,30.831249999999986,30.408333333333342,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-23,,,,,32.27361111111111,25.381944444444443,32.47986111111112,32.058333333333344,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-24,,,,,33.18194444444444,24.46527777777778,33.40833333333333,32.943750000000016,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-25,,,,,27.488194444444442,54.708333333333336,27.68680555555556,27.323239436619723,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-26,,,,,24.50763888888889,59.4375,24.713888888888892,24.33356643356643,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-27,,,,,25.507638888888884,61.74305555555556,25.689583333333346,25.325174825174827,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-28,,,,,27.41111111111111,60.49305555555556,27.584722222222226,27.225000000000005,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-29,,,,,29.620833333333312,52.44444444444444,29.853472222222226,29.38680555555557,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-30,,,,,32.122916666666676,35.048611111111114,32.34791666666667,31.94965034965035,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-05-31,,,,,31.76111111111112,32.826388888888886,31.994444444444426,31.680141843971622,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-06-01,,,,,29.531944444444452,46.763888888888886,29.735416666666676,29.490780141843963,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-06-02,,,,,28.638028169014106,56.647887323943664,28.84577464788732,28.467375886524827,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-06-03,,,,,29.21527777777778,54.47222222222222,29.403472222222206,29.025000000000002,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-06-04,,,,,29.699290780141848,48.06382978723404,29.88936170212766,29.502836879432614,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-06-05,,,,,31.3763888888889,39.923611111111114,31.563888888888883,31.182638888888885,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-06-06,,,,,30.392361111111104,46.1875,30.58958333333333,30.21250000000001,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-06-07,,,,,30.365972222222208,42.86805555555556,30.542361111111113,30.19097222222223,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-06-08,,,,,28.086111111111112,58.388888888888886,28.25277777777778,27.93194444444444,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-06-09,,,,,28.243750000000002,54.923611111111114,28.415277777777778,28.09374999999999,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-06-10,,,,,28.570833333333333,48.94444444444444,28.769444444444453,28.381944444444443,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-06-11,,,,,30.15874125874125,40.07692307692308,30.36573426573426,29.94825174825174,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-06-12,,,,,28.86458333333334,50.048611111111114,29.068749999999998,28.678472222222233,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-06-13,,,,,27.29027777777778,58.11805555555556,27.457638888888887,27.10763888888889,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-06-14,,,,,27.475694444444454,59.048611111111114,27.66736111111112,27.288194444444443,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-06-15,,,,,27.645833333333336,61.53472222222222,27.820138888888888,27.45972222222223,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-06-16,,,,,28.25902777777778,59.49305555555556,28.443055555555546,28.08263888888888,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-06-17,,,,,28.121527777777796,59.791666666666664,28.28541666666667,27.962237762237756,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-06-18,,,,,27.831944444444442,61.763888888888886,28.00625000000001,27.6513888888889,,,,,,,0.0,1,0,0,0,0,0,0,0,0
2019-06-19,,,,,28.034722222222225,60.13194444444444,28.222916666666677,27.858333333333338,,,,,,,0.0,1,0,0,0,0,0,0,0,0
