,Grad_4,Grad_3,Grad_2,Grad,Grad_1,TDmax_4,TD_4,TDmin_4,TDmax_3,TD_3,TDmin_3,TDmax_2,TD_2,TDmin_2,TDmax_1,TD_1,TDmin_1,TDmax,TD,TDmin
2019-01-07,53.71527777777778,145.94444444444446,113.11111111111113,58.10416666666666,66.40277777777777,13.249999999999995,13.135416666666654,13.02916666666666,13.520833333333329,13.330555555555556,13.147222222222226,13.430555555555554,13.267361111111116,13.100694444444445,11.90138888888889,11.733333333333338,11.586805555555555,10.943055555555546,10.794444444444439,10.660416666666665
2017-08-25,261.4861111111111,286.125,287.65277777777777,284.59722222222223,277.34722222222223,26.129166666666666,25.97083333333333,25.820138888888913,26.4,26.219444444444445,26.06319444444444,26.29305555555554,26.121527777777768,25.95000000000001,26.575,26.40486111111112,26.24930555555556,26.909027777777766,26.75972222222222,26.602777777777767
2018-12-26,96.58333333333331,106.7132867132867,86.61111111111109,45.90972222222222,129.63194444444446,13.995138888888896,13.840972222222213,13.68958333333334,14.182517482517483,14.033566433566431,13.8965034965035,14.925,14.789583333333333,14.643750000000002,14.50069444444444,14.363888888888892,14.213194444444447,14.813888888888883,14.727083333333333,14.632638888888884
2018-05-12,151.88194444444446,290.7430555555556,296.4513888888889,212.52777777777771,312.8611111111111,18.099305555555546,17.967361111111092,17.829166666666666,18.91388888888889,18.752083333333328,18.600694444444454,21.44305555555556,21.226388888888884,21.023611111111126,20.551388888888894,20.38333333333334,20.230555555555547,19.665972222222237,19.528472222222238,19.39513888888888
2017-03-04,57.05555555555557,86.375,144.49305555555554,204.125,133.59027777777777,19.272222222222226,19.125,18.97222222222221,16.380555555555553,16.277083333333334,16.175000000000008,15.027777777777775,14.923611111111107,14.820833333333338,13.484027777777774,13.363194444444444,13.252777777777775,13.511805555555556,13.347916666666665,13.193055555555553
2017-03-27,219.979020979021,250.2430555555556,261.4166666666667,204.50694444444446,249.5289855072464,15.53566433566434,15.393006993006992,15.228671328671325,15.307638888888896,15.148611111111116,15.010416666666679,15.115277777777786,14.961111111111107,14.818055555555565,15.471527777777787,15.284722222222214,15.106249999999996,14.282638888888883,14.120833333333328,13.969444444444445
2018-06-11,315.8819444444445,345.93571428571437,364.3785714285714,289.8819444444445,356.056338028169,24.38194444444445,24.23402777777777,24.104861111111113,26.18472222222221,25.98333333333333,25.79722222222223,24.76666666666668,24.599305555555574,24.4402777777778,24.76597222222221,24.624305555555573,24.477777777777785,23.60347222222222,23.440972222222207,23.281944444444427
2017-11-13,112.95138888888887,168.86805555555554,128.74825174825176,131.41666666666666,137.8041958041958,19.13125000000001,18.997222222222213,18.890277777777786,18.077777777777765,17.90694444444445,17.748611111111114,17.956944444444442,17.768750000000008,17.613888888888887,20.49444444444444,20.354166666666668,20.213888888888885,23.186805555555573,23.090972222222234,22.97916666666667
2018-08-16,322.4166666666667,288.625,314.9513888888889,325.53472222222223,323.40972222222223,26.434027777777768,26.309027777777786,26.185416666666665,26.266666666666666,26.13125000000001,25.996527777777786,26.12013888888889,25.98611111111111,25.849305555555574,26.013888888888893,25.877777777777762,25.74722222222222,25.71180555555557,25.565277777777766,25.428472222222208
2017-07-02,365.29078014184404,365.0921985815603,354.4326241134752,334.709219858156,356.25531914893617,25.89166666666667,25.658333333333324,25.411805555555574,25.33541666666666,25.101388888888913,24.86180555555555,25.844444444444427,25.66319444444445,25.49583333333333,26.718055555555573,26.509027777777785,26.30833333333333,28.17916666666665,27.97708333333333,27.77569444444445
2017-05-05,228.5833333333333,309.2291666666667,327.4791666666667,284.03472222222223,317.375,20.137500000000014,19.91666666666667,19.706944444444442,18.93680555555556,18.761111111111106,18.586111111111105,18.49236111111109,18.309027777777764,18.13819444444444,18.484027777777776,18.322222222222226,18.17638888888889,18.634722222222237,18.473611111111133,18.32083333333334
2018-01-25,163.47222222222226,134.55555555555554,64.1875,31.368055555555557,67.7361111111111,13.386111111111104,13.270833333333336,13.15555555555556,14.672222222222214,14.459027777777779,14.238194444444444,13.934722222222225,13.798611111111107,13.67291666666667,11.806944444444433,11.7173611111111,11.626388888888883,10.726388888888888,10.60902777777778,10.497222222222225
2019-08-01,333.8098591549296,347.58156028368796,348.645390070922,328.1666666666667,337.2714285714285,25.97291666666668,25.82569444444445,25.68124999999998,25.69027777777779,25.535416666666652,25.39097222222223,26.00833333333334,25.820138888888888,25.63541666666667,26.68888888888888,26.49791666666665,26.306944444444426,26.364583333333343,26.1798611111111,26.000694444444452
2019-06-28,359.53900709219863,349.6285714285715,355.28985507246375,325.0694444444445,362.8741258741258,25.986013986013983,25.806993006993004,25.62727272727272,27.355555555555547,27.141666666666666,26.943750000000005,27.63888888888889,27.445138888888877,27.260416666666693,25.33055555555555,25.179861111111112,25.02569444444445,24.985416666666666,24.83680555555555,24.68958333333333
2016-03-22,222.72222222222226,234.15277777777771,193.40972222222226,263.69444444444446,216.6875,13.988888888888884,13.831249999999995,13.686111111111105,17.530555555555562,17.33194444444444,17.137500000000006,16.110416666666666,15.982638888888893,15.856944444444444,15.286805555555565,15.150000000000004,15.013888888888893,14.899305555555555,14.754861111111104,14.61944444444444
2019-01-13,109.51388888888887,152.70833333333334,150.92361111111111,97.27083333333331,152.42361111111111,10.06041666666667,9.884027777777776,9.72083333333334,10.748611111111105,10.632638888888888,10.504861111111106,11.912499999999998,11.796527777777774,11.686805555555555,12.774305555555555,12.635416666666664,12.480555555555561,13.25625,13.051388888888898,12.831944444444456
2018-12-21,95.50694444444444,42.076388888888886,92.09027777777777,114.5,89.5625,15.606944444444444,15.475694444444455,15.346527777777775,14.559027777777779,14.410416666666665,14.270138888888892,14.99513888888889,14.821527777777787,14.662499999999998,13.774999999999995,13.62638888888889,13.485416666666666,13.558333333333335,13.407638888888883,13.271527777777779
2018-12-16,61.34027777777778,82.00694444444444,142.75694444444446,80.7638888888889,142.33333333333334,15.949999999999996,15.822222222222214,15.677777777777774,14.574305555555544,14.429861111111116,14.293749999999996,13.265972222222226,13.08958333333333,12.909722222222225,15.914583333333326,15.825694444444444,15.749305555555553,16.15555555555555,16.052777777777766,15.95972222222222
2018-10-19,105.71527777777777,177.94444444444446,101.01388888888887,102.52777777777777,83.80555555555556,22.813194444444452,22.69583333333333,22.593055555555548,23.111111111111107,22.970833333333346,22.82777777777777,23.61527777777779,23.51458333333333,23.418055555555547,23.62222222222222,23.546527777777786,23.47430555555556,23.248611111111124,23.140972222222253,23.03958333333333
2019-07-26,348.6338028169015,339.2167832167832,353.65034965034965,345.75539568345323,346.02097902097915,26.24722222222221,26.11319444444447,25.961805555555557,26.879166666666666,26.68888888888887,26.49861111111111,26.357638888888893,26.159027777777766,25.97152777777778,26.079166666666694,25.90138888888889,25.709722222222204,26.007638888888888,25.85763888888889,25.69583333333333
2019-03-14,193.84722222222226,140.69444444444446,224.1458333333333,175.63194444444446,221.75694444444446,13.329861111111107,13.16875,13.010416666666664,13.513888888888893,13.379861111111117,13.255555555555556,15.661111111111117,15.425694444444444,15.211111111111107,16.818055555555556,16.5875,16.3611111111111,12.524305555555555,12.362499999999995,12.210416666666674
2018-02-20,173.43055555555554,45.97916666666666,84.03472222222223,175.14583333333337,163.20138888888889,15.926388888888884,15.83472222222222,15.718750000000007,11.051388888888896,10.935416666666665,10.834027777777774,15.016666666666673,14.926388888888884,14.847222222222214,13.809722222222225,13.656249999999998,13.50277777777778,14.097916666666661,13.93611111111111,13.777777777777779
2018-04-03,118.05555555555556,285.0763888888889,262.7013888888889,171.34027777777774,286.2916666666667,15.024999999999993,14.894444444444444,14.773611111111116,15.593749999999988,15.425694444444444,15.260416666666664,17.28888888888889,17.080555555555538,16.87569444444445,17.969444444444438,17.754861111111108,17.53402777777778,16.513194444444434,16.392361111111107,16.27847222222222
2017-04-03,126.625,266.13194444444446,185.77777777777771,250.50694444444446,193.90972222222226,19.7902777777778,19.62847222222224,19.47986111111112,16.672222222222224,16.473611111111115,16.264583333333334,15.611805555555547,15.402777777777775,15.214583333333328,14.689583333333333,14.517361111111107,14.371527777777775,15.386111111111116,15.233333333333327,15.08333333333333
2016-09-27,179.53472222222226,251.07638888888889,231.1875,193.86111111111111,243.84027777777771,24.60069444444445,24.43125,24.25972222222221,24.44027777777779,24.290277777777785,24.168055555555572,24.646527777777766,24.505555555555574,24.354861111111106,23.878472222222214,23.710416666666674,23.555555555555557,23.340972222222234,23.14583333333333,22.96875
2018-03-14,220.88888888888889,170.53472222222226,141.625,234.59722222222226,233.72916666666663,14.999999999999993,14.82847222222222,14.677777777777774,14.783333333333335,14.628472222222214,14.479861111111116,14.909027777777787,14.759722222222221,14.616666666666667,14.660416666666665,14.459027777777765,14.263888888888884,16.551388888888898,16.381249999999994,16.209722222222226
2018-05-24,322.6013986013986,321.1388888888889,215.98611111111111,339.23776223776224,323.7013888888889,28.207638888888887,27.91875000000001,27.650694444444433,27.461805555555557,27.20486111111111,26.957638888888887,29.76597222222221,29.479861111111106,29.21319444444445,24.62291666666667,24.43888888888889,24.274999999999995,23.484027777777786,23.287499999999994,23.093055555555548
2018-09-15,281.5486111111111,269.02777777777777,210.90277777777771,241.46527777777771,255.57638888888889,25.654861111111106,25.47916666666665,25.30972222222221,26.03263888888889,25.89166666666668,25.757638888888888,25.93541666666667,25.784722222222214,25.6402777777778,25.054861111111126,24.893055555555573,24.72569444444445,24.772222222222233,24.58472222222225,24.40486111111111
2017-05-12,320.3263888888889,322.7132867132867,328.6293706293706,315.8888888888889,337.0833333333333,21.954166666666666,21.68263888888889,21.434722222222238,28.368055555555557,28.10694444444444,27.832638888888887,27.821527777777767,27.48680555555556,27.146527777777766,20.33958333333332,20.154861111111114,19.977083333333322,19.87847222222224,19.704861111111104,19.54513888888889
2019-08-14,322.3958333333333,316.21527777777777,328.2027972027972,296.6111111111111,318.96478873239437,26.26527777777777,26.13263888888887,26.00625,26.300694444444442,26.15347222222221,26.00138888888889,26.49375,26.35763888888891,26.21875000000001,27.113194444444453,26.927083333333343,26.738194444444453,26.790277777777767,26.649305555555557,26.49583333333333
2017-04-27,229.25,255.98611111111111,327.9305555555556,294.28472222222223,257.84027777777777,16.985416666666666,16.77916666666666,16.606944444444434,15.903472222222225,15.697916666666664,15.511111111111116,15.640972222222226,15.484722222222226,15.31874999999999,18.781944444444445,18.588888888888885,18.4,19.19370629370629,18.990909090909078,18.80769230769232
2019-02-05,135.04895104895104,153.4965034965035,186.51048951048958,183.97222222222226,188.57638888888889,13.83958333333333,13.709027777777774,13.575694444444444,13.061111111111105,12.908333333333333,12.763888888888893,13.311805555555553,13.138888888888884,12.973611111111104,16.271527777777788,16.168750000000006,16.067361111111108,17.12083333333333,17.04444444444444,16.967361111111117
2019-08-20,318.3286713286713,263.3125,294.22695035460987,287.90277777777777,305.5486111111111,27.76250000000001,27.53819444444445,27.323611111111106,26.27569444444445,26.117361111111112,25.952777777777786,26.342553191489355,26.19148936170213,26.05035460992908,25.50694444444443,25.32500000000001,25.152777777777768,25.80833333333333,25.641666666666666,25.47361111111111
2016-07-11,348.0215827338131,316.1438848920863,341.59712230215825,347.48920863309354,338.5486111111111,26.74513888888889,26.58680555555557,26.43472222222222,25.47916666666667,25.28333333333333,25.105555555555572,25.584027777777795,25.40833333333334,25.23263888888889,26.292361111111106,26.147222222222233,25.99027777777778,26.41666666666667,26.257638888888877,26.09791666666668
2018-06-19,367.32089552238807,320.84722222222223,340.1056338028169,323.9856115107914,314.2986111111111,23.686111111111106,23.49861111111111,23.30833333333334,29.72569444444445,29.43194444444445,29.14305555555556,24.79166666666667,24.61875000000001,24.447916666666664,23.851388888888877,23.6625,23.48194444444445,24.083333333333343,23.9090277777778,23.7340277777778
2019-09-20,133.52212389380531,0.0,0.03125,34.57831325301205,117.99115044247787,24.98071428571429,24.841428571428576,24.71285714285716,25.53541666666666,25.37361111111112,25.22430555555555,25.42916666666667,25.274999999999995,25.134027777777792,26.187499999999986,26.078472222222203,25.973611111111087,25.48680555555556,25.3361111111111,25.18541666666665
2018-05-17,223.11111111111111,326.5486111111111,314.9930555555556,342.95714285714286,341.03472222222223,19.636805555555558,19.483333333333345,19.35069444444445,19.670138888888896,19.522916666666674,19.38263888888891,20.234722222222224,20.07083333333333,19.92291666666668,21.63055555555555,21.45625,21.302083333333325,27.394444444444453,27.156944444444445,26.913888888888874
2019-02-16,95.29861111111113,204.44444444444446,105.66666666666669,68.6111111111111,75.24305555555556,12.852083333333333,12.706944444444444,12.552777777777774,14.886111111111104,14.747222222222213,14.597222222222214,13.10069444444444,12.891666666666666,12.705555555555556,10.121527777777779,9.95763888888889,9.809722222222222,10.96805555555556,10.804166666666667,10.65625
2016-07-15,347.48920863309354,342.5251798561152,347.943661971831,344.3986013986014,349.77777777777777,26.41666666666667,26.257638888888877,26.09791666666668,26.99444444444445,26.821527777777767,26.64375,26.88541666666667,26.726388888888888,26.57638888888888,26.5076388888889,26.35694444444445,26.20208333333332,26.598611111111122,26.44305555555555,26.29097222222222
2018-12-11,42.201388888888886,94.27777777777777,107.35416666666669,96.61111111111113,132.875,14.040972222222221,13.859722222222226,13.679861111111116,14.348611111111104,14.218055555555553,14.097916666666672,15.863888888888884,15.737500000000002,15.622222222222225,15.842361111111117,15.709027777777774,15.577777777777767,16.468750000000007,16.355555555555547,16.25
2019-08-04,337.2714285714285,328.1666666666667,245.61111111111111,315.0555555555556,292.90277777777777,26.68888888888888,26.49791666666665,26.306944444444426,26.364583333333343,26.1798611111111,26.000694444444452,26.343750000000032,26.17638888888888,26.01666666666668,26.15416666666667,26.00000000000001,25.844444444444445,26.58680555555557,26.440972222222232,26.31250000000001
2017-09-21,267.40277777777777,254.4265734265734,254.01388888888889,212.5,233.84722222222226,24.62916666666668,24.42708333333333,24.28111888111887,21.977551020408164,21.82653061224489,21.67959183673469,20.291474062920308,20.12335203309761,19.960080866609665,20.291474062920308,20.12335203309761,19.960080866609665,20.291474062920308,20.12335203309761,19.960080866609665
2017-03-11,186.96527777777771,228.78472222222226,230.78472222222226,161.77777777777774,157.34722222222226,15.207638888888875,15.022916666666665,14.836805555555555,14.625694444444447,14.420833333333333,14.235416666666673,20.4527777777778,20.27083333333334,20.07361111111112,16.6625,16.48472222222223,16.315277777777773,15.18263888888889,15.006944444444445,14.85208333333333
