,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-West,South-East,South-West,West,East,North-East,North,South
2019-06-02,3.826056338028169,252.0211267605634,2.3788732394366185,16.285211267605632,25.327464788732396,73.22535211267606,25.46760563380282,25.206338028169007,,,,3.1732394366197187,2.5929577464788727,1178.6830985915492,0.0,0,0,1,0,0,0,0,0
2019-06-03,3.866666666666667,210.43055555555554,2.458333333333333,15.570833333333326,25.513888888888886,71.96527777777777,25.64999999999999,25.37638888888888,,,,3.2069444444444457,2.6465277777777763,1181.2777777777778,0.0,0,0,1,0,0,0,0,0
2019-06-04,4.896527777777777,212.99305555555554,3.114583333333334,15.846527777777782,26.531944444444452,65.0625,26.670138888888882,26.374999999999996,,,,4.015277777777778,3.3159722222222223,1165.9652777777778,0.0,0,0,1,0,0,0,0,0
2019-06-05,5.521527777777779,242.31944444444446,3.5236111111111104,15.256250000000007,27.980555555555576,56.326388888888886,28.14583333333333,27.830555555555563,,,,4.578472222222222,3.800694444444444,1184.3958333333333,0.0,0,0,1,0,0,0,0,0
2019-06-06,5.596527777777776,232.92361111111111,3.479861111111113,16.71319444444445,26.47916666666667,63.208333333333336,26.601388888888884,26.36180555555556,,,,4.659722222222225,3.764583333333331,1182.6666666666667,0.0,0,0,1,0,0,0,0,0
2019-06-07,5.502083333333333,287.2916666666667,3.5388888888888896,16.023611111111105,25.854166666666668,70.72916666666667,25.98055555555556,25.729861111111116,,,,4.59375,3.770138888888889,1181.076388888889,0.0,0,1,0,0,0,0,0,0
2019-06-08,4.352083333333332,292.47222222222223,2.668055555555555,16.654166666666672,24.406944444444434,73.47222222222223,24.51041666666667,24.318055555555553,,,,3.5847222222222217,2.892361111111113,1165.173611111111,0.0,0,1,0,0,0,0,0,0
2019-06-09,3.8347222222222217,225.71527777777777,2.3965277777777763,14.394444444444442,24.168750000000006,72.19444444444444,24.29305555555556,24.042361111111113,,,,3.163194444444444,2.569444444444444,1180.9722222222222,0.0,0,0,1,0,0,0,0,0
2019-06-10,3.015972222222224,216.70138888888889,1.8444444444444434,19.705555555555563,26.718055555555566,49.020833333333336,26.89444444444445,26.539583333333347,,,,2.518055555555554,2.0527777777777767,1182.3819444444443,0.0,0,0,1,0,0,0,0,0
2019-06-11,3.9124999999999996,217.71527777777777,2.5701388888888883,15.4263888888889,28.246527777777782,40.923611111111114,28.40972222222223,28.08680555555557,,,,3.315277777777777,2.778472222222222,1181.4097222222222,0.0,0,0,1,0,0,0,0,0
2019-06-12,4.605555555555553,270.6736111111111,2.7638888888888875,17.547222222222214,26.163888888888913,69.04861111111111,26.295138888888914,26.023611111111126,,,,3.7548611111111123,2.9784722222222224,1165.138888888889,0.0,0,1,0,0,0,0,0,0
2019-06-13,5.286111111111112,268.36805555555554,3.2486111111111113,14.872222222222225,25.490972222222222,68.13194444444444,25.633333333333336,25.365972222222226,,,,4.39375,3.500694444444443,1166.8125,0.0,0,0,1,0,0,0,0,0
2019-06-14,4.391666666666666,234.38194444444446,2.7618055555555547,14.913888888888888,25.284722222222225,68.59722222222223,25.42361111111112,25.147916666666664,,,,3.6729166666666675,3.010416666666666,1181.701388888889,0.0,0,0,1,0,0,0,0,0
2019-06-15,3.7284722222222237,214.28472222222223,2.3326388888888876,16.472222222222225,25.277777777777775,69.95833333333333,25.415277777777785,25.129166666666677,,,,3.104861111111113,2.508333333333333,1181.8055555555557,0.0,0,0,1,0,0,0,0,0
2019-06-16,3.6993055555555565,215.60416666666666,2.3187499999999988,14.979166666666657,26.36041666666668,64.86805555555556,26.511111111111116,26.205555555555552,,,,3.0652777777777778,2.5041666666666655,1182.25,0.0,0,0,1,0,0,0,0,0
2019-06-17,4.699305555555555,252.3125,2.9361111111111096,14.222916666666666,26.448611111111116,67.96527777777777,26.592361111111096,26.289583333333326,,,,3.9104166666666678,3.1715277777777766,1182.2152777777778,0.0,0,0,1,0,0,0,0,0
2019-06-18,4.039583333333336,225.15277777777777,2.5437499999999997,14.661111111111117,26.0048611111111,69.90972222222223,26.13888888888888,25.86527777777778,,,,3.3708333333333327,2.7361111111111107,1164.8333333333333,0.0,0,0,1,0,0,0,0,0
2019-06-19,3.643749999999999,231.43055555555554,2.2145833333333336,17.600694444444443,26.194444444444443,64.91666666666667,26.35208333333334,26.045833333333338,,,,3.016666666666668,2.4208333333333307,1182.5555555555557,0.0,0,0,1,0,0,0,0,0
