,,,,,,,,,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,Fail,North-East,North-West,South-East,South-West,South,West,East,North,WSmax_1,WSmax_2,WSmax_3,WDmax_1,WDmax_2,WDmax_3,WS_1,WS_2,WS_3,STDwd_1,STDwd_2,STDwd_3,TD_1,TD_2,TD_3,RH_1,RH_2,RH_3,TDmax_1,TDmax_2,TDmax_3,TDmin_1,TDmin_2,TDmin_3,Grad_1,Grad_2,Grad_3,NIP_1,NIP_2,NIP_3,DiffR_1,DiffR_2,DiffR_3,WS1mm_1,WS1mm_2,WS1mm_3,Ws10mm_1,Ws10mm_2,Ws10mm_3,Time_1,Time_2,Time_3,Rain_1,Rain_2,Rain_3,Fail_1,Fail_2,Fail_3,North-East_1,North-East_2,North-East_3,North-West_1,North-West_2,North-West_3,South-East_1,South-East_2,South-East_3,South-West_1,South-West_2,South-West_3,South_1,South_2,South_3,West_1,West_2,West_3,East_1,East_2,East_3,North_1,North_2,North_3
2018,3,23,0,0,0,4,82,-1,8.561805555555551,88.65972222222223,6.319444444444444,9.562500000000004,24.85000000000001,22.52777777777778,25.05833333333334,24.64305555555556,,,,7.2812499999999964,6.555555555555557,1182.3125,0.0,0,0,1,0,0,0,0,0,0,7.3013888888888845,4.081944444444445,3.654861111111111,69.89583333333333,114.75694444444444,192.82638888888889,5.595833333333335,2.989583333333334,1.9736111111111105,8.025694444444447,11.054166666666669,20.947916666666664,20.91111111111111,16.510416666666664,16.63958333333334,28.569444444444443,50.63194444444444,69.30555555555556,21.181944444444447,16.729861111111113,16.84652777777778,20.651388888888874,16.275694444444447,16.44097222222222,,,,,,,,,,6.3923611111111125,3.5972222222222237,2.830555555555556,5.824999999999998,3.163194444444446,2.219444444444444,1182.3125,1166.9027777777778,1181.0972222222222,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,3,24,0,0,0,5,83,-1,8.143749999999999,224.86111111111111,4.606944444444444,20.340277777777782,17.97361111111111,59.708333333333336,18.1861111111111,17.772222222222226,,,,6.001388888888886,4.978472222222222,1181.5,0.0,0,0,0,0,1,0,0,0,0,8.561805555555551,7.3013888888888845,4.081944444444445,88.65972222222223,69.89583333333333,114.75694444444444,6.319444444444444,5.595833333333335,2.989583333333334,9.562500000000004,8.025694444444447,11.054166666666669,24.85000000000001,20.91111111111111,16.510416666666664,22.52777777777778,28.569444444444443,50.63194444444444,25.05833333333334,21.181944444444447,16.729861111111113,24.64305555555556,20.651388888888874,16.275694444444447,,,,,,,,,,7.2812499999999964,6.3923611111111125,3.5972222222222237,6.555555555555557,5.824999999999998,3.163194444444446,1182.3125,1182.3125,1166.9027777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,3,25,0,0,0,6,84,-1,4.184615384615385,217.11888111888112,2.5867132867132865,18.145454545454548,14.313286713286713,68.12587412587412,14.503496503496503,14.101398601398602,,,,3.376223776223776,2.799300699300699,1183.1538461538462,0.0,0,0,0,0,1,0,0,0,0,8.143749999999999,8.561805555555551,7.3013888888888845,224.86111111111111,88.65972222222223,69.89583333333333,4.606944444444444,6.319444444444444,5.595833333333335,20.340277777777782,9.562500000000004,8.025694444444447,17.97361111111111,24.85000000000001,20.91111111111111,59.708333333333336,22.52777777777778,28.569444444444443,18.1861111111111,25.05833333333334,21.181944444444447,17.772222222222226,24.64305555555556,20.651388888888874,,,,,,,,,,6.001388888888886,7.2812499999999964,6.3923611111111125,4.978472222222222,6.555555555555557,5.824999999999998,1181.5,1182.3125,1182.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,3,26,0,0,0,0,85,-1,8.218055555555559,71.0625,5.833333333333337,11.475000000000001,20.703472222222217,34.826388888888886,20.902777777777786,20.47777777777778,,,,6.892361111111108,6.072916666666669,1182.1527777777778,0.0,0,1,0,0,0,0,0,0,0,4.184615384615385,8.143749999999999,8.561805555555551,217.11888111888112,224.86111111111111,88.65972222222223,2.5867132867132865,4.606944444444444,6.319444444444444,18.145454545454548,20.340277777777782,9.562500000000004,14.313286713286713,17.97361111111111,24.85000000000001,68.12587412587412,59.708333333333336,22.52777777777778,14.503496503496503,18.1861111111111,25.05833333333334,14.101398601398602,17.772222222222226,24.64305555555556,,,,,,,,,,3.376223776223776,6.001388888888886,7.2812499999999964,2.799300699300699,4.978472222222222,6.555555555555557,1183.1538461538462,1181.5,1182.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,3,27,0,0,0,1,86,-1,5.570138888888889,128.60416666666666,3.9506944444444425,12.131250000000001,22.372222222222216,39.291666666666664,22.576388888888882,22.174999999999994,,,,4.686111111111107,4.143055555555554,1180.673611111111,0.0,0,0,1,0,0,0,0,0,0,8.218055555555559,4.184615384615385,8.143749999999999,71.0625,217.11888111888112,224.86111111111111,5.833333333333337,2.5867132867132865,4.606944444444444,11.475000000000001,18.145454545454548,20.340277777777782,20.703472222222217,14.313286713286713,17.97361111111111,34.826388888888886,68.12587412587412,59.708333333333336,20.902777777777786,14.503496503496503,18.1861111111111,20.47777777777778,14.101398601398602,17.772222222222226,,,,,,,,,,6.892361111111108,3.376223776223776,6.001388888888886,6.072916666666669,2.799300699300699,4.978472222222222,1182.1527777777778,1183.1538461538462,1181.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,3,28,0,0,0,2,87,-1,9.672916666666664,82.36805555555556,6.721527777777777,13.551388888888884,21.93819444444444,50.166666666666664,22.15902777777778,21.72500000000001,,,,8.132638888888886,7.193750000000002,1181.3541666666667,0.013888888888888888,0,1,0,0,0,0,0,0,0,5.570138888888889,8.218055555555559,4.184615384615385,128.60416666666666,71.0625,217.11888111888112,3.9506944444444425,5.833333333333337,2.5867132867132865,12.131250000000001,11.475000000000001,18.145454545454548,22.372222222222216,20.703472222222217,14.313286713286713,39.291666666666664,34.826388888888886,68.12587412587412,22.576388888888882,20.902777777777786,14.503496503496503,22.174999999999994,20.47777777777778,14.101398601398602,,,,,,,,,,4.686111111111107,6.892361111111108,3.376223776223776,4.143055555555554,6.072916666666669,2.799300699300699,1180.673611111111,1182.1527777777778,1183.1538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,3,29,0,0,0,3,88,-1,8.85138888888888,221.10416666666666,4.799305555555554,19.757638888888884,16.582638888888898,67.15972222222223,16.788194444444454,16.395138888888894,,,,6.480555555555551,5.200000000000001,1165.076388888889,0.003472222222222222,0,0,0,0,1,0,0,0,0,9.672916666666664,5.570138888888889,8.218055555555559,82.36805555555556,128.60416666666666,71.0625,6.721527777777777,3.9506944444444425,5.833333333333337,13.551388888888884,12.131250000000001,11.475000000000001,21.93819444444444,22.372222222222216,20.703472222222217,50.166666666666664,39.291666666666664,34.826388888888886,22.15902777777778,22.576388888888882,20.902777777777786,21.72500000000001,22.174999999999994,20.47777777777778,,,,,,,,,,8.132638888888886,4.686111111111107,6.892361111111108,7.193750000000002,4.143055555555554,6.072916666666669,1181.3541666666667,1180.673611111111,1182.1527777777778,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,3,30,0,0,0,4,89,-1,4.788888888888886,235.11111111111111,2.4104166666666673,20.992361111111112,11.883333333333333,88.625,11.966666666666667,11.813888888888888,,,,3.5173611111111125,2.666666666666666,1181.701388888889,0.03819444444444444,0,0,0,0,1,0,0,0,0,8.85138888888888,9.672916666666664,5.570138888888889,221.10416666666666,82.36805555555556,128.60416666666666,4.799305555555554,6.721527777777777,3.9506944444444425,19.757638888888884,13.551388888888884,12.131250000000001,16.582638888888898,21.93819444444444,22.372222222222216,67.15972222222223,50.166666666666664,39.291666666666664,16.788194444444454,22.15902777777778,22.576388888888882,16.395138888888894,21.72500000000001,22.174999999999994,,,,,,,,,,6.480555555555551,8.132638888888886,4.686111111111107,5.200000000000001,7.193750000000002,4.143055555555554,1165.076388888889,1181.3541666666667,1180.673611111111,0.003472222222222222,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,3,31,0,0,0,5,90,-1,3.33611111111111,193.15972222222223,1.9944444444444447,17.727083333333336,14.375000000000004,77.68055555555556,14.604166666666666,14.147916666666667,,,,2.679861111111111,2.190277777777778,1166.236111111111,0.0,0,0,0,0,1,0,0,0,0,4.788888888888886,8.85138888888888,9.672916666666664,235.11111111111111,221.10416666666666,82.36805555555556,2.4104166666666673,4.799305555555554,6.721527777777777,20.992361111111112,19.757638888888884,13.551388888888884,11.883333333333333,16.582638888888898,21.93819444444444,88.625,67.15972222222223,50.166666666666664,11.966666666666667,16.788194444444454,22.15902777777778,11.813888888888888,16.395138888888894,21.72500000000001,,,,,,,,,,3.5173611111111125,6.480555555555551,8.132638888888886,2.666666666666666,5.200000000000001,7.193750000000002,1181.701388888889,1165.076388888889,1181.3541666666667,0.03819444444444444,0.003472222222222222,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,4,1,0,0,0,6,91,-1,5.0083333333333355,132.02083333333334,3.1979166666666665,17.319444444444443,18.443055555555553,49.19444444444444,18.71944444444444,18.15624999999999,,,,4.221527777777777,3.5173611111111125,1182.2569444444443,0.0,0,0,1,0,0,0,0,0,0,3.33611111111111,4.788888888888886,8.85138888888888,193.15972222222223,235.11111111111111,221.10416666666666,1.9944444444444447,2.4104166666666673,4.799305555555554,17.727083333333336,20.992361111111112,19.757638888888884,14.375000000000004,11.883333333333333,16.582638888888898,77.68055555555556,88.625,67.15972222222223,14.604166666666666,11.966666666666667,16.788194444444454,14.147916666666667,11.813888888888888,16.395138888888894,,,,,,,,,,2.679861111111111,3.5173611111111125,6.480555555555551,2.190277777777778,2.666666666666666,5.200000000000001,1166.236111111111,1181.701388888889,1165.076388888889,0.0,0.03819444444444444,0.003472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,4,2,0,0,0,0,92,-1,3.3374999999999995,173.875,2.0201388888888894,17.835416666666667,19.027083333333337,47.90277777777778,19.286111111111104,18.75833333333333,,,,2.742361111111111,2.259722222222221,1181.7847222222222,0.0,0,0,0,0,1,0,0,0,0,5.0083333333333355,3.33611111111111,4.788888888888886,132.02083333333334,193.15972222222223,235.11111111111111,3.1979166666666665,1.9944444444444447,2.4104166666666673,17.319444444444443,17.727083333333336,20.992361111111112,18.443055555555553,14.375000000000004,11.883333333333333,49.19444444444444,77.68055555555556,88.625,18.71944444444444,14.604166666666666,11.966666666666667,18.15624999999999,14.147916666666667,11.813888888888888,,,,,,,,,,4.221527777777777,2.679861111111111,3.5173611111111125,3.5173611111111125,2.190277777777778,2.666666666666666,1182.2569444444443,1166.236111111111,1181.701388888889,0.0,0.0,0.03819444444444444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,4,3,0,0,0,1,93,-1,3.8583333333333325,204.27777777777777,2.2416666666666654,17.731250000000003,15.282638888888888,72.32638888888889,15.473611111111113,15.083333333333343,,,,3.080555555555556,2.458333333333334,1182.8819444444443,0.0,0,0,0,0,1,0,0,0,0,3.3374999999999995,5.0083333333333355,3.33611111111111,173.875,132.02083333333334,193.15972222222223,2.0201388888888894,3.1979166666666665,1.9944444444444447,17.835416666666667,17.319444444444443,17.727083333333336,19.027083333333337,18.443055555555553,14.375000000000004,47.90277777777778,49.19444444444444,77.68055555555556,19.286111111111104,18.71944444444444,14.604166666666666,18.75833333333333,18.15624999999999,14.147916666666667,,,,,,,,,,2.742361111111111,4.221527777777777,2.679861111111111,2.259722222222221,3.5173611111111125,2.190277777777778,1181.7847222222222,1182.2569444444443,1166.236111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,4,4,0,0,0,2,94,-1,8.949305555555558,81.56944444444444,6.015277777777778,15.211111111111116,19.949305555555547,34.36805555555556,20.17708333333333,19.73333333333335,,,,7.479166666666663,6.320833333333332,1182.2222222222222,0.0,0,1,0,0,0,0,0,0,0,3.8583333333333325,3.3374999999999995,5.0083333333333355,204.27777777777777,173.875,132.02083333333334,2.2416666666666654,2.0201388888888894,3.1979166666666665,17.731250000000003,17.835416666666667,17.319444444444443,15.282638888888888,19.027083333333337,18.443055555555553,72.32638888888889,47.90277777777778,49.19444444444444,15.473611111111113,19.286111111111104,18.71944444444444,15.083333333333343,18.75833333333333,18.15624999999999,,,,,,,,,,3.080555555555556,2.742361111111111,4.221527777777777,2.458333333333334,2.259722222222221,3.5173611111111125,1182.8819444444443,1181.7847222222222,1182.2569444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,4,5,0,0,0,3,95,-1,8.895833333333337,99.65972222222223,6.394444444444444,12.66388888888889,22.181944444444447,18.229166666666668,22.353472222222226,21.997916666666658,,,,7.477083333333329,6.640972222222223,1182.2083333333333,0.0,0,0,1,0,0,0,0,0,0,8.949305555555558,3.8583333333333325,3.3374999999999995,81.56944444444444,204.27777777777777,173.875,6.015277777777778,2.2416666666666654,2.0201388888888894,15.211111111111116,17.731250000000003,17.835416666666667,19.949305555555547,15.282638888888888,19.027083333333337,34.36805555555556,72.32638888888889,47.90277777777778,20.17708333333333,15.473611111111113,19.286111111111104,19.73333333333335,15.083333333333343,18.75833333333333,,,,,,,,,,7.479166666666663,3.080555555555556,2.742361111111111,6.320833333333332,2.458333333333334,2.259722222222221,1182.2222222222222,1182.8819444444443,1181.7847222222222,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,4,6,0,0,0,4,96,-1,6.379166666666666,128.93055555555554,4.434027777777778,14.597222222222225,22.78194444444445,20.381944444444443,23.02291666666666,22.542361111111106,,,,5.320138888888888,4.703472222222223,1182.5347222222222,0.0,0,0,1,0,0,0,0,0,0,8.895833333333337,8.949305555555558,3.8583333333333325,99.65972222222223,81.56944444444444,204.27777777777777,6.394444444444444,6.015277777777778,2.2416666666666654,12.66388888888889,15.211111111111116,17.731250000000003,22.181944444444447,19.949305555555547,15.282638888888888,18.229166666666668,34.36805555555556,72.32638888888889,22.353472222222226,20.17708333333333,15.473611111111113,21.997916666666658,19.73333333333335,15.083333333333343,,,,,,,,,,7.477083333333329,7.479166666666663,3.080555555555556,6.640972222222223,6.320833333333332,2.458333333333334,1182.2083333333333,1182.2222222222222,1182.8819444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,4,7,0,0,0,5,97,-1,6.659722222222221,136.8125,4.323611111111108,18.949305555555558,23.343055555555555,29.479166666666668,23.590277777777786,23.116666666666674,,,,5.429166666666664,4.643055555555553,1181.7708333333333,0.0006944444444444445,0,0,1,0,0,0,0,0,0,6.379166666666666,8.895833333333337,8.949305555555558,128.93055555555554,99.65972222222223,81.56944444444444,4.434027777777778,6.394444444444444,6.015277777777778,14.597222222222225,12.66388888888889,15.211111111111116,22.78194444444445,22.181944444444447,19.949305555555547,20.381944444444443,18.229166666666668,34.36805555555556,23.02291666666666,22.353472222222226,20.17708333333333,22.542361111111106,21.997916666666658,19.73333333333335,,,,,,,,,,5.320138888888888,7.477083333333329,7.479166666666663,4.703472222222223,6.640972222222223,6.320833333333332,1182.5347222222222,1182.2083333333333,1182.2222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,4,8,0,0,0,6,98,-1,4.603472222222226,245.59722222222223,2.534027777777778,23.743055555555564,17.211805555555557,76.53472222222223,17.356944444444437,17.084027777777784,,,,3.588194444444444,2.8020833333333335,1182.0069444444443,0.003472222222222222,0,0,0,0,1,0,0,0,0,6.659722222222221,6.379166666666666,8.895833333333337,136.8125,128.93055555555554,99.65972222222223,4.323611111111108,4.434027777777778,6.394444444444444,18.949305555555558,14.597222222222225,12.66388888888889,23.343055555555555,22.78194444444445,22.181944444444447,29.479166666666668,20.381944444444443,18.229166666666668,23.590277777777786,23.02291666666666,22.353472222222226,23.116666666666674,22.542361111111106,21.997916666666658,,,,,,,,,,5.429166666666664,5.320138888888888,7.477083333333329,4.643055555555553,4.703472222222223,6.640972222222223,1181.7708333333333,1182.5347222222222,1182.2083333333333,0.0006944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,4,9,0,0,0,0,99,-1,4.907638888888889,227.06944444444446,2.6444444444444457,20.586111111111112,15.299305555555557,70.98611111111111,15.476388888888888,15.119444444444444,,,,3.759722222222221,2.88888888888889,1181.5208333333333,0.0,0,0,0,0,1,0,0,0,0,4.603472222222226,6.659722222222221,6.379166666666666,245.59722222222223,136.8125,128.93055555555554,2.534027777777778,4.323611111111108,4.434027777777778,23.743055555555564,18.949305555555558,14.597222222222225,17.211805555555557,23.343055555555555,22.78194444444445,76.53472222222223,29.479166666666668,20.381944444444443,17.356944444444437,23.590277777777786,23.02291666666666,17.084027777777784,23.116666666666674,22.542361111111106,,,,,,,,,,3.588194444444444,5.429166666666664,5.320138888888888,2.8020833333333335,4.643055555555553,4.703472222222223,1182.0069444444443,1181.7708333333333,1182.5347222222222,0.003472222222222222,0.0006944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,4,10,0,0,0,1,100,-1,3.5895833333333322,244.06944444444446,1.9263888888888887,18.99930555555555,13.30555555555556,84.04861111111111,13.445138888888893,13.168055555555554,,,,2.7868055555555546,2.1458333333333335,1181.388888888889,0.008333333333333333,0,0,0,0,1,0,0,0,0,4.907638888888889,4.603472222222226,6.659722222222221,227.06944444444446,245.59722222222223,136.8125,2.6444444444444457,2.534027777777778,4.323611111111108,20.586111111111112,23.743055555555564,18.949305555555558,15.299305555555557,17.211805555555557,23.343055555555555,70.98611111111111,76.53472222222223,29.479166666666668,15.476388888888888,17.356944444444437,23.590277777777786,15.119444444444444,17.084027777777784,23.116666666666674,,,,,,,,,,3.759722222222221,3.588194444444444,5.429166666666664,2.88888888888889,2.8020833333333335,4.643055555555553,1181.5208333333333,1182.0069444444443,1181.7708333333333,0.0,0.003472222222222222,0.0006944444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,4,11,0,0,0,2,101,-1,4.329166666666669,227.57638888888889,2.456249999999999,18.809722222222224,14.824999999999996,75.84027777777777,15.025694444444452,14.64652777777777,,,,3.3673611111111112,2.697916666666666,1181.6319444444443,0.0,0,0,0,0,1,0,0,0,0,3.5895833333333322,4.907638888888889,4.603472222222226,244.06944444444446,227.06944444444446,245.59722222222223,1.9263888888888887,2.6444444444444457,2.534027777777778,18.99930555555555,20.586111111111112,23.743055555555564,13.30555555555556,15.299305555555557,17.211805555555557,84.04861111111111,70.98611111111111,76.53472222222223,13.445138888888893,15.476388888888888,17.356944444444437,13.168055555555554,15.119444444444444,17.084027777777784,,,,,,,,,,2.7868055555555546,3.759722222222221,3.588194444444444,2.1458333333333335,2.88888888888889,2.8020833333333335,1181.388888888889,1181.5208333333333,1182.0069444444443,0.008333333333333333,0.0,0.003472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,4,12,0,0,0,3,102,-1,3.636363636363637,201.8181818181818,2.062937062937064,20.35174825174826,15.923776223776223,73.65734265734265,16.121678321678317,15.725874125874126,,,,2.8979020979020995,2.276223776223776,1168.3146853146852,0.0,0,0,0,0,1,0,0,0,0,4.329166666666669,3.5895833333333322,4.907638888888889,227.57638888888889,244.06944444444446,227.06944444444446,2.456249999999999,1.9263888888888887,2.6444444444444457,18.809722222222224,18.99930555555555,20.586111111111112,14.824999999999996,13.30555555555556,15.299305555555557,75.84027777777777,84.04861111111111,70.98611111111111,15.025694444444452,13.445138888888893,15.476388888888888,14.64652777777777,13.168055555555554,15.119444444444444,,,,,,,,,,3.3673611111111112,2.7868055555555546,3.759722222222221,2.697916666666666,2.1458333333333335,2.88888888888889,1181.6319444444443,1181.388888888889,1181.5208333333333,0.0,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,4,13,0,0,0,4,103,-1,4.091666666666669,200.11805555555554,2.4291666666666667,17.177083333333325,18.866666666666667,61.02777777777778,19.06388888888889,18.663888888888895,,,,3.260416666666667,2.683333333333333,1181.7152777777778,0.0,0,0,0,0,1,0,0,0,0,3.636363636363637,4.329166666666669,3.5895833333333322,201.8181818181818,227.57638888888889,244.06944444444446,2.062937062937064,2.456249999999999,1.9263888888888887,20.35174825174826,18.809722222222224,18.99930555555555,15.923776223776223,14.824999999999996,13.30555555555556,73.65734265734265,75.84027777777777,84.04861111111111,16.121678321678317,15.025694444444452,13.445138888888893,15.725874125874126,14.64652777777777,13.168055555555554,,,,,,,,,,2.8979020979020995,3.3673611111111112,2.7868055555555546,2.276223776223776,2.697916666666666,2.1458333333333335,1168.3146853146852,1181.6319444444443,1181.388888888889,0.0,0.0,0.008333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,4,14,0,0,0,5,104,-1,4.196527777777778,236.27083333333334,2.3499999999999996,18.688888888888876,19.512500000000003,60.18055555555556,19.748611111111117,19.275,,,,3.2381944444444475,2.606944444444444,1181.7708333333333,0.0,0,0,0,0,1,0,0,0,0,4.091666666666669,3.636363636363637,4.329166666666669,200.11805555555554,201.8181818181818,227.57638888888889,2.4291666666666667,2.062937062937064,2.456249999999999,17.177083333333325,20.35174825174826,18.809722222222224,18.866666666666667,15.923776223776223,14.824999999999996,61.02777777777778,73.65734265734265,75.84027777777777,19.06388888888889,16.121678321678317,15.025694444444452,18.663888888888895,15.725874125874126,14.64652777777777,,,,,,,,,,3.260416666666667,2.8979020979020995,3.3673611111111112,2.683333333333333,2.276223776223776,2.697916666666666,1181.7152777777778,1168.3146853146852,1181.6319444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,4,15,0,0,0,6,105,-1,4.3375,175.11111111111111,2.5694444444444438,19.275694444444444,18.53263888888889,68.11805555555556,18.74375,18.321527777777785,,,,3.473611111111111,2.7875000000000005,1182.361111111111,0.0,0,0,1,0,0,0,0,0,0,4.196527777777778,4.091666666666669,3.636363636363637,236.27083333333334,200.11805555555554,201.8181818181818,2.3499999999999996,2.4291666666666667,2.062937062937064,18.688888888888876,17.177083333333325,20.35174825174826,19.512500000000003,18.866666666666667,15.923776223776223,60.18055555555556,61.02777777777778,73.65734265734265,19.748611111111117,19.06388888888889,16.121678321678317,19.275,18.663888888888895,15.725874125874126,,,,,,,,,,3.2381944444444475,3.260416666666667,2.8979020979020995,2.606944444444444,2.683333333333333,2.276223776223776,1181.7708333333333,1181.7152777777778,1168.3146853146852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,4,16,0,0,0,0,106,-1,3.7534722222222214,168.61805555555554,2.2020833333333343,17.700000000000003,19.189583333333342,50.638888888888886,19.44513888888888,18.931944444444447,,,,3.040972222222222,2.435416666666667,1181.4652777777778,0.0,0,0,0,0,1,0,0,0,0,4.3375,4.196527777777778,4.091666666666669,175.11111111111111,236.27083333333334,200.11805555555554,2.5694444444444438,2.3499999999999996,2.4291666666666667,19.275694444444444,18.688888888888876,17.177083333333325,18.53263888888889,19.512500000000003,18.866666666666667,68.11805555555556,60.18055555555556,61.02777777777778,18.74375,19.748611111111117,19.06388888888889,18.321527777777785,19.275,18.663888888888895,,,,,,,,,,3.473611111111111,3.2381944444444475,3.260416666666667,2.7875000000000005,2.606944444444444,2.683333333333333,1182.361111111111,1181.7708333333333,1181.7152777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
