,,,,,,,,,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North,North-East,North-West,South-East,South-West,East,South,West
2018,6,29,0,0,0,4,180,-1,6.335416666666668,54.361111111111114,3.534722222222221,18.534722222222225,30.438194444444452,44.708333333333336,30.58611111111111,30.30486111111111,335.31944444444446,309.79432624113474,,4.679166666666665,3.7465277777777755,1181.7222222222222,0.0,0,1,0,0,0,0,0,0
2018,6,30,0,0,0,5,181,-1,5.54375,63.77777777777778,3.06875,17.97152777777778,29.41666666666666,40.736111111111114,29.571527777777778,29.268055555555563,352.2361111111111,391.10714285714283,,4.115972222222222,3.2743055555555554,1181.888888888889,0.0,0,1,0,0,0,0,0,0
2018,7,1,0,0,0,6,182,-1,5.931944444444444,69.92361111111111,3.4194444444444447,16.039583333333326,30.234722222222224,39.729166666666664,30.36944444444446,30.099305555555556,351.7916666666667,372.0,,4.440277777777777,3.603472222222223,1165.9583333333333,0.0,0,1,0,0,0,0,0,0
2018,7,2,0,0,0,0,183,-1,5.792361111111109,70.32638888888889,3.280555555555556,17.00486111111112,30.97430555555557,42.583333333333336,31.134027777777792,30.834722222222226,330.7083333333333,251.3006993006993,,4.3604166666666675,3.478472222222223,1181.513888888889,0.0,0,1,0,0,0,0,0,0
2018,7,3,0,0,0,1,184,-1,5.407638888888889,130.04861111111111,3.0847222222222226,16.213888888888892,31.446527777777778,41.201388888888886,31.57708333333333,31.309722222222224,315.5,186.91608391608392,,4.076388888888889,3.2902777777777783,1182.3333333333333,0.0,0,0,1,0,0,0,0,0
2018,7,4,0,0,0,2,185,-1,4.8506944444444455,122.375,2.690972222222223,17.463194444444447,32.57499999999999,27.20138888888889,32.7513888888889,32.39652777777779,341.4236111111111,298.34265734265733,,3.660416666666667,2.8784722222222223,1181.611111111111,0.0,0,0,1,0,0,0,0,0
2018,7,5,0,0,0,3,186,-1,4.960416666666665,139.78472222222223,2.7722222222222217,17.878472222222232,33.21944444444445,27.944444444444443,33.42569444444446,33.02847222222223,349.0138888888889,381.72027972027973,,3.8104166666666677,3.012499999999999,1181.0902777777778,0.0,0,0,1,0,0,0,0,0
2018,7,6,0,0,0,4,187,-1,3.521527777777778,142.09722222222223,1.8888888888888902,24.488194444444435,33.023611111111116,24.15277777777778,33.231249999999996,32.82152777777778,354.09722222222223,408.5422535211268,,2.7659722222222225,2.1402777777777784,1181.4583333333333,0.0,0,0,1,0,0,0,0,0
2018,7,7,0,0,0,5,188,-1,3.9368055555555546,112.91666666666667,2.102777777777778,22.77152777777777,33.16249999999998,26.041666666666668,33.370833333333344,32.95694444444444,350.3541666666667,389.2887323943662,,3.0243055555555562,2.318750000000001,1181.4166666666667,0.0,0,0,1,0,0,0,0,0
2018,7,8,0,0,0,6,189,-1,3.754166666666666,106.39583333333333,2.134027777777778,22.05833333333333,34.29652777777777,23.75,34.50486111111112,34.107638888888886,345.875,375.25,,2.9479166666666674,2.359722222222223,1166.4583333333333,0.0,0,0,1,0,0,0,0,0
2018,7,9,0,0,0,0,190,-1,4.5777777777777775,110.36805555555556,2.5854166666666685,18.19583333333333,34.006249999999994,20.65277777777778,34.17986111111113,33.827777777777804,348.6736111111111,385.2957746478873,131.82142857142858,3.5256944444444436,2.779861111111112,1165.3194444444443,0.0,0,0,1,0,0,0,0,0
2018,7,10,0,0,0,1,191,-1,4.950694444444448,100.39583333333333,2.6861111111111104,19.9875,33.2298611111111,25.020833333333332,33.396527777777784,33.05833333333334,345.5833333333333,372.53146853146853,0.0,3.7763888888888903,2.934722222222222,1181.6041666666667,0.0,0,0,1,0,0,0,0,0
2018,7,11,0,0,0,2,192,-1,5.47013888888889,83.61805555555556,3.0708333333333333,17.532638888888894,31.29097222222222,38.65277777777778,31.45208333333333,31.13819444444444,347.1458333333333,376.6013986013986,59.791666666666664,4.142361111111112,3.2875000000000014,1166.111111111111,0.0,0,1,0,0,0,0,0,0
2018,7,12,0,0,0,3,193,-1,5.3159722222222205,80.83333333333333,2.9291666666666663,17.331250000000008,30.689583333333328,39.395833333333336,30.861111111111125,30.538888888888884,349.28472222222223,388.15384615384613,55.798611111111114,3.9097222222222214,3.120833333333334,1182.298611111111,0.0,0,1,0,0,0,0,0,0
2018,7,13,0,0,0,4,194,-1,4.119444444444444,162.3125,2.1805555555555554,22.372916666666672,30.59722222222223,35.138888888888886,30.79513888888889,30.408333333333328,354.5833333333333,406.15492957746477,0.0,3.136805555555556,2.4055555555555563,1182.4305555555557,0.0,0,0,1,0,0,0,0,0
2018,7,14,0,0,0,5,195,-1,3.881944444444445,197.21527777777777,2.0881944444444436,24.31250000000001,32.35833333333332,41.09027777777778,32.54236111111111,32.168055555555554,327.4791666666667,314.65492957746477,,3.039583333333332,2.3298611111111116,1181.888888888889,0.0,0,0,0,0,1,0,0,0
2018,7,15,0,0,0,6,196,-1,4.452083333333334,163.97222222222223,2.4201388888888897,22.99513888888888,32.87500000000001,31.11111111111111,33.093055555555566,32.66319444444444,334.5833333333333,337.9577464788732,0.0,3.3826388888888896,2.6687499999999997,1182.7916666666667,0.0,0,0,1,0,0,0,0,0
2018,7,16,0,0,0,0,197,-1,3.3583333333333325,147.99305555555554,1.844444444444444,27.113888888888894,33.52638888888889,34.47222222222222,33.727777777777774,33.330555555555556,329.56944444444446,318.30281690140845,8.771428571428572,2.6395833333333343,2.0618055555555563,1182.4097222222222,0.0,0,0,1,0,0,0,0,0
2018,7,17,0,0,0,1,198,-1,4.218750000000003,164.5625,2.3388888888888886,22.619444444444454,33.92708333333333,31.3125,34.13055555555556,33.74027777777778,343.25694444444446,378.7062937062937,0.16666666666666666,3.3263888888888884,2.5888888888888886,1181.7291666666667,0.0,0,0,1,0,0,0,0,0
2018,7,18,0,0,0,2,199,-1,3.7722222222222226,154.73611111111111,2.1423611111111116,21.86041666666667,33.72777777777779,28.11111111111111,33.92152777777779,33.53194444444445,342.18055555555554,377.5211267605634,85.72448979591837,2.996527777777777,2.372916666666667,1184.4444444444443,0.0,0,0,1,0,0,0,0,0
2018,7,19,0,0,0,3,200,-1,4.378472222222223,79.09722222222223,2.3770833333333328,21.816666666666674,33.78333333333333,27.90972222222222,33.970833333333324,33.60277777777777,346.74305555555554,390.3776223776224,,3.2972222222222216,2.5736111111111106,1180.9444444444443,0.0,0,1,0,0,0,0,0,0
2018,7,20,0,0,0,4,201,-1,4.552083333333335,139.36805555555554,2.5444444444444443,22.288888888888895,32.522916666666674,37.77777777777778,32.688194444444456,32.362500000000026,331.3263888888889,327.3380281690141,,3.5402777777777796,2.7916666666666656,1164.8194444444443,0.0,0,0,1,0,0,0,0,0
2018,7,21,0,0,0,5,202,-1,4.727083333333335,134.04861111111111,2.5416666666666683,20.77361111111112,31.36180555555557,35.09722222222222,31.538194444444443,31.190277777777776,348.3125,407.63380281690144,,3.6062500000000006,2.8194444444444446,1180.4583333333333,0.0,0,0,1,0,0,0,0,0
2018,7,22,0,0,0,6,203,-1,4.197916666666667,81.27083333333333,2.3326388888888894,21.28402777777777,31.45486111111111,37.40972222222222,31.636111111111095,31.293055555555554,346.00694444444446,397.041958041958,,3.270833333333332,2.5743055555555547,1182.1319444444443,0.0,0,0,1,0,0,0,0,0
2018,7,23,0,0,0,0,204,-1,3.5847222222222226,149.90277777777777,1.9652777777777777,21.854861111111113,33.19861111111111,31.96527777777778,33.39374999999999,32.99513888888889,340.0833333333333,384.7412587412587,,2.8631944444444453,2.219444444444444,1180.6041666666667,0.0,0,0,1,0,0,0,0,0
2018,7,24,0,0,0,1,205,-1,3.1430555555555566,126.35416666666667,1.7055555555555557,26.0451388888889,34.575694444444466,27.26388888888889,34.81805555555555,34.33680555555557,330.3541666666667,310.27777777777777,,2.465277777777777,1.9597222222222213,1182.9375,0.0,0,0,1,0,0,0,0,0
2018,7,25,0,0,0,2,206,-1,3.763888888888889,177.15972222222223,2.095138888888888,23.619444444444444,36.279861111111124,20.625,36.4875,36.08680555555556,317.59722222222223,248.06944444444446,,2.938888888888888,2.3243055555555556,1165.2569444444443,0.0,0,0,1,0,0,0,0,0
2018,7,26,0,0,0,3,207,-1,5.111111111111111,107.36111111111111,2.904166666666666,18.27222222222222,35.06180555555555,31.52777777777778,35.228472222222216,34.91111111111111,314.90972222222223,242.89583333333334,,3.9298611111111117,3.128472222222222,1182.0208333333333,0.0,0,0,1,0,0,0,0,0
2018,7,27,0,0,0,4,208,-1,4.884722222222222,98.98611111111111,2.6722222222222225,19.338194444444444,33.30902777777778,31.20138888888889,33.49583333333333,33.13194444444444,332.49305555555554,347.5034965034965,,3.707638888888888,2.9076388888888904,1181.9375,0.0,0,1,0,0,0,0,0,0
2018,7,28,0,0,0,5,209,-1,5.263888888888889,105.78472222222223,2.9340277777777772,20.103472222222226,30.693055555555556,42.173611111111114,30.853472222222226,30.543055555555554,343.2638888888889,403.3356643356643,,4.029166666666668,3.201388888888889,1182.0555555555557,0.0,0,0,1,0,0,0,0,0
2018,7,29,0,0,0,6,210,-1,4.04236111111111,163.66666666666666,2.2430555555555562,20.99930555555556,30.61805555555555,42.604166666666664,30.781944444444434,30.454861111111118,343.38194444444446,403.9375,,3.154861111111112,2.4749999999999996,1182.8333333333333,0.0,0,0,1,0,0,0,0,0
2018,7,30,0,0,0,0,211,-1,3.5673611111111097,120.75,1.885416666666667,23.97569444444443,31.77777777777777,35.90277777777778,31.98055555555556,31.585416666666674,334.6388888888889,177.94,,2.8090277777777786,2.125,1165.625,0.0,0,0,1,0,0,0,0,0
2018,7,31,0,0,0,1,212,-1,4.128472222222223,115.25,2.303472222222222,23.38402777777779,32.599999999999994,30.82638888888889,32.79236111111111,32.41041666666666,334.69444444444446,486.5376344086022,,3.2340277777777775,2.532638888888888,1181.4027777777778,0.0,0,0,1,0,0,0,0,0
2018,8,1,0,0,0,2,213,-1,4.60486111111111,180.79861111111111,2.5937499999999996,21.565972222222207,33.00416666666666,34.24305555555556,33.21597222222223,32.812500000000014,332.7986111111111,367.9236111111111,,3.647222222222221,2.840277777777777,1181.9930555555557,0.0,0,0,0,0,1,0,0,0
2018,8,2,0,0,0,3,214,-1,4.516666666666668,127.0625,2.550694444444445,22.2138888888889,31.11736111111111,42.951388888888886,31.302777777777774,30.947222222222234,334.3125,379.5416666666667,,3.544444444444444,2.7868055555555555,1165.6597222222222,0.0,0,0,1,0,0,0,0,0
2018,8,3,0,0,0,4,215,-1,4.424305555555557,120.5625,2.415277777777778,20.953472222222228,32.295138888888914,46.513888888888886,32.46805555555555,32.130555555555546,322.6666666666667,331.2013888888889,,3.428472222222223,2.621527777777778,1182.3819444444443,0.0,0,0,1,0,0,0,0,0
2018,8,4,0,0,0,5,216,-1,4.084722222222223,141.39583333333334,2.204166666666667,20.987499999999997,33.05833333333335,40.9375,33.249999999999986,32.877083333333324,335.7916666666667,385.2638888888889,,3.1673611111111106,2.4437500000000005,1180.7222222222222,0.0,0,0,1,0,0,0,0,0
2018,8,5,0,0,0,6,217,-1,5.254166666666666,51.423611111111114,2.91388888888889,17.67500000000001,33.58333333333333,38.59027777777778,33.75416666666667,33.42222222222223,324.49305555555554,349.3333333333333,,3.9284722222222204,3.1277777777777773,1181.6319444444443,0.0,0,1,0,0,0,0,0,0
2018,8,6,0,0,0,0,218,-1,5.148611111111112,54.6875,2.8791666666666655,17.865972222222215,32.90069444444444,37.99305555555556,33.054166666666674,32.744444444444454,327.7708333333333,360.4583333333333,,3.860416666666665,3.0708333333333333,1182.0,0.0,0,1,0,0,0,0,0,0
2018,8,7,0,0,0,1,219,-1,5.416666666666667,97.88888888888889,3.084027777777777,17.302777777777774,31.781944444444452,40.854166666666664,31.956249999999994,31.627083333333342,327.5625,359.4513888888889,,4.087500000000002,3.283333333333333,1165.9305555555557,0.0,0,0,1,0,0,0,0,0
2018,8,8,0,0,0,2,220,-1,4.6083333333333325,77.32638888888889,2.5784722222222225,18.32083333333333,31.396527777777788,46.43055555555556,31.557638888888903,31.256250000000016,326.6736111111111,359.4236111111111,,3.5451388888888893,2.7986111111111107,1181.8333333333333,0.0,0,1,0,0,0,0,0,0
2018,8,9,0,0,0,3,221,-1,4.8895833333333325,152.50694444444446,2.7743055555555554,17.102083333333333,32.638194444444444,42.06944444444444,32.81805555555555,32.47777777777778,326.03472222222223,366.24305555555554,,3.7409722222222226,2.9798611111111106,1180.923611111111,0.0,0,0,1,0,0,0,0,0
2018,8,10,0,0,0,4,222,-1,4.845833333333334,75.84722222222223,2.718055555555556,17.143750000000004,33.59583333333333,34.65972222222222,33.76666666666665,33.422222222222224,331.0138888888889,380.50694444444446,,3.663888888888889,2.9201388888888893,1182.076388888889,0.0,0,1,0,0,0,0,0,0
2018,8,11,0,0,0,5,223,-1,4.763194444444444,71.11111111111111,2.7583333333333337,16.92222222222222,33.77083333333335,27.67361111111111,33.93888888888889,33.6,329.71527777777777,382.3611111111111,,3.677083333333335,2.9666666666666672,1165.423611111111,0.0,0,1,0,0,0,0,0,0
2018,8,12,0,0,0,6,224,-1,4.62013888888889,155.22916666666666,2.629861111111112,18.540277777777785,33.54027777777779,30.256944444444443,33.72291666666667,33.35138888888889,327.1875,378.2013888888889,,3.592361111111111,2.8493055555555555,1182.2291666666667,0.0,0,0,1,0,0,0,0,0
2018,8,13,0,0,0,0,225,-1,4.500000000000001,170.70833333333334,2.545138888888889,22.44513888888888,31.8611111111111,35.5625,32.05138888888887,31.66180555555555,325.6875,375.63194444444446,60.888888888888886,3.5194444444444444,2.7958333333333334,1182.5694444444443,0.0,0,0,1,0,0,0,0,0
2018,8,14,0,0,0,1,226,-1,4.224999999999999,86.23611111111111,2.3479166666666673,20.29791666666667,30.42430555555557,38.576388888888886,30.61111111111111,30.250000000000007,328.375,382.006993006993,45.979166666666664,3.2381944444444453,2.5576388888888895,1182.4444444444443,0.0,0,1,0,0,0,0,0,0
2018,8,15,0,0,0,2,227,-1,4.686111111111112,99.5,2.6854166666666672,15.689583333333339,31.147916666666674,39.84722222222222,31.30972222222222,31.002777777777776,332.27777777777777,397.1875,43.145833333333336,3.5826388888888903,2.888888888888888,1182.3402777777778,0.0,0,0,1,0,0,0,0,0
2018,8,16,0,0,0,3,228,-1,4.606944444444444,91.875,2.693055555555555,16.233333333333334,31.813888888888876,39.00694444444444,31.979861111111106,31.652083333333337,329.90277777777777,395.7986111111111,42.94444444444444,3.5722222222222237,2.887500000000001,1166.1666666666667,0.0,0,1,0,0,0,0,0,0
2018,8,17,0,0,0,4,229,-1,4.71736111111111,62.201388888888886,2.7138888888888895,17.386805555555554,31.925694444444453,37.84027777777778,32.098611111111104,31.75833333333334,325.44444444444446,381.26573426573424,45.361111111111114,3.604166666666665,2.897916666666667,1182.7916666666667,0.0,0,1,0,0,0,0,0,0
2018,8,18,0,0,0,5,230,-1,5.015277777777777,71.30555555555556,2.813888888888888,17.484027777777783,31.129861111111115,44.38194444444444,31.293055555555554,30.978472222222212,320.4583333333333,354.1736111111111,54.30555555555556,3.781250000000001,3.0347222222222205,1181.5,0.0,0,1,0,0,0,0,0,0
2018,8,19,0,0,0,6,231,-1,4.502083333333335,52.0,2.463194444444445,18.03680555555556,31.32777777777779,43.888888888888886,31.493749999999995,31.173611111111104,323.2291666666667,389.7013888888889,42.354166666666664,3.3319444444444457,2.6409722222222216,1181.9097222222222,0.0,0,1,0,0,0,0,0,0
2018,8,20,0,0,0,0,232,-1,4.1819444444444445,111.15972222222223,2.358333333333334,17.349305555555553,32.469444444444434,39.96527777777778,32.63819444444445,32.297916666666666,318.4791666666667,369.5,46.90972222222222,3.2451388888888877,2.546527777777777,1183.1180555555557,0.0,0,0,1,0,0,0,0,0
2018,8,21,0,0,0,1,233,-1,4.528472222222221,117.97222222222223,2.557638888888888,18.27916666666667,33.14583333333334,38.15972222222222,33.31527777777777,32.99444444444444,311.625,346.4583333333333,55.56944444444444,3.4645833333333336,2.75625,1181.5902777777778,0.0,0,0,1,0,0,0,0,0
2018,8,22,0,0,0,2,234,-1,4.516666666666669,68.30555555555556,2.504166666666668,18.11458333333333,31.98958333333333,40.791666666666664,32.166666666666664,31.814583333333335,312.90972222222223,351.65277777777777,53.298611111111114,3.4430555555555546,2.704166666666667,1182.701388888889,0.0,0,1,0,0,0,0,0,0
2018,8,23,0,0,0,3,235,-1,5.6104166666666675,51.111111111111114,3.2124999999999995,16.309722222222227,32.424999999999976,43.958333333333336,32.57708333333335,32.27222222222221,309.47222222222223,328.35664335664336,59.68055555555556,4.236805555555556,3.4124999999999996,1182.6458333333333,0.0,0,1,0,0,0,0,0,0
2018,8,24,0,0,0,4,236,-1,5.833333333333335,63.05555555555556,3.3645833333333335,15.727083333333326,33.16874999999998,43.09027777777778,33.33819444444444,33.022916666666646,304.61805555555554,310.0625,63.923611111111114,4.397916666666669,3.560416666666667,1182.1458333333333,0.0,0,1,0,0,0,0,0,0
2018,8,25,0,0,0,5,237,-1,5.287500000000001,158.34722222222223,2.8673611111111112,17.86319444444443,32.67916666666667,43.236111111111114,32.8576388888889,32.5263888888889,304.93055555555554,327.3263888888889,56.02777777777778,3.984027777777778,3.0749999999999993,1166.1944444444443,0.0,0,0,1,0,0,0,0,0
2018,8,26,0,0,0,6,238,-1,5.025694444444444,152.1875,2.8888888888888884,17.545138888888893,30.406944444444427,46.576388888888886,30.563194444444452,30.250000000000007,311.4791666666667,351.0699300699301,65.02666666666667,3.8847222222222197,3.1124999999999976,1181.6875,0.0,0,0,1,0,0,0,0,0
2018,8,27,0,0,0,0,239,-1,4.161805555555556,118.41666666666667,2.311111111111111,19.227777777777785,30.171527777777783,48.083333333333336,30.324305555555554,30.019444444444428,309.9375,366.5833333333333,,3.2208333333333354,2.495138888888889,1182.326388888889,0.0,0,1,0,0,0,0,0,0
2018,8,28,0,0,0,1,240,-1,5.31875,62.77777777777778,2.9979166666666663,16.93055555555555,31.73750000000002,45.09027777777778,31.880555555555546,31.606944444444437,303.4791666666667,339.375,,3.9312500000000017,3.1784722222222213,1165.076388888889,0.0,0,1,0,0,0,0,0,0
2018,8,29,0,0,0,2,241,-1,5.420833333333333,60.513888888888886,3.0868055555555554,16.361111111111104,32.477777777777774,47.083333333333336,32.63888888888889,32.33680555555557,297.3958333333333,310.55555555555554,,4.098611111111111,3.2979166666666653,1182.1458333333333,0.0,0,1,0,0,0,0,0,0
2018,8,30,0,0,0,3,242,-1,5.196527777777776,66.40972222222223,2.9270833333333344,17.03611111111112,32.35347222222222,48.291666666666664,32.49930555555556,32.21944444444446,285.0763888888889,244.06944444444446,,3.855555555555556,3.1104166666666675,1183.4305555555557,0.0,0,1,0,0,0,0,0,0
2018,8,31,0,0,0,4,243,-1,5.4951388888888895,52.3125,3.081944444444444,16.98888888888889,32.55555555555555,47.15972222222222,32.68819444444444,32.43680555555556,276.97222222222223,215.58333333333334,,4.045833333333333,3.256944444444445,1165.1944444444443,0.0,0,1,0,0,0,0,0,0
2018,9,1,0,0,0,5,244,-1,5.538194444444445,77.66666666666667,3.2194444444444446,15.708333333333327,32.806944444444454,48.19444444444444,32.954166666666666,32.66458333333333,276.3888888888889,201.05555555555554,,4.2256944444444455,3.4256944444444457,1182.1180555555557,0.0,0,1,0,0,0,0,0,0
2018,9,2,0,0,0,6,245,-1,5.65972222222222,109.1875,3.2569444444444446,16.226388888888888,33.03263888888889,46.59722222222222,33.175,32.890972222222224,271.09027777777777,199.35416666666666,,4.2756944444444445,3.4631944444444467,1182.5625,0.0,0,0,1,0,0,0,0,0
2018,9,3,0,0,0,0,246,-1,5.431250000000002,87.52083333333333,3.209722222222221,15.383333333333342,32.70277777777777,39.013888888888886,32.868055555555536,32.53958333333333,282.1666666666667,239.74305555555554,,4.111111111111111,3.4041666666666672,1165.138888888889,0.0,0,1,0,0,0,0,0,0
2018,9,4,0,0,0,1,247,-1,5.062499999999998,129.52083333333334,3.0187500000000003,14.809722222222225,33.46666666666667,33.798611111111114,33.62638888888888,33.315972222222214,284.1736111111111,251.84722222222223,,3.867361111111111,3.1937499999999996,1166.5833333333333,0.0,0,0,1,0,0,0,0,0
2018,9,5,0,0,0,2,248,-1,3.708333333333334,159.40972222222223,2.0986111111111114,21.206249999999997,33.42569444444443,36.111111111111114,33.6,33.26249999999999,271.9166666666667,227.56643356643357,,2.8881944444444443,2.3270833333333334,1181.7708333333333,0.0,0,0,0,0,1,0,0,0
2018,9,6,0,0,0,3,249,-1,4.159440559440561,133.48951048951048,2.351748251748251,18.058741258741268,32.04999999999999,36.09027777777778,32.2125,31.89791666666666,277.2013888888889,255.17361111111111,81.88157894736842,3.2293706293706306,2.551048951048951,1183.7272727272727,0.0,0,0,1,0,0,0,0,0
2018,9,7,0,0,0,4,250,-1,4.950694444444443,125.11111111111111,2.7729166666666654,19.038888888888888,30.422916666666666,45.44444444444444,30.58819444444443,30.27291666666666,286.4513888888889,300.1818181818182,65.36805555555556,3.793055555555556,3.0083333333333337,1182.951388888889,0.0,0,0,1,0,0,0,0,0
2018,9,8,0,0,0,5,251,-1,4.556944444444446,100.61111111111111,2.5319444444444446,18.79513888888889,29.41250000000001,45.50694444444444,29.567361111111104,29.259722222222237,297.53472222222223,371.93055555555554,38.69444444444444,3.4430555555555546,2.7520833333333328,1182.0833333333333,0.0,0,0,1,0,0,0,0,0
2018,9,9,0,0,0,6,252,-1,4.3597222222222225,153.13194444444446,2.518749999999999,16.43819444444445,29.333333333333332,45.201388888888886,29.488194444444453,29.186111111111114,295.34027777777777,367.40972222222223,40.02777777777778,3.4062500000000013,2.7256944444444446,1182.0833333333333,0.0,0,0,1,0,0,0,0,0
2018,9,10,0,0,0,0,253,-1,4.080555555555558,89.99305555555556,2.269444444444445,17.343055555555562,29.39375000000001,42.56944444444444,29.563888888888908,29.23958333333334,294.02777777777777,360.1958041958042,41.888888888888886,3.1430555555555557,2.4472222222222224,1182.013888888889,0.0,0,0,1,0,0,0,0,0
2018,9,11,0,0,0,1,254,-1,5.168055555555558,63.708333333333336,2.928472222222222,16.94930555555555,30.336805555555543,44.958333333333336,30.490972222222215,30.1798611111111,285.5138888888889,323.9236111111111,56.15277777777778,3.8611111111111094,3.126388888888888,1182.7222222222222,0.0,0,1,0,0,0,0,0,0
2018,9,12,0,0,0,2,255,-1,4.095138888888886,80.04861111111111,2.334027777777778,16.65694444444445,30.92777777777779,45.65277777777778,31.08680555555555,30.76041666666666,269.0486111111111,244.01388888888889,79.68055555555556,3.129166666666665,2.4902777777777794,1165.2083333333333,0.0,0,1,0,0,0,0,0,0
2018,9,13,0,0,0,3,256,-1,4.998611111111109,95.70833333333333,2.8423611111111127,16.8076388888889,31.334722222222222,51.31944444444444,31.495833333333337,31.187500000000007,231.5625,140.74305555555554,107.08333333333333,3.795833333333335,3.0395833333333355,1183.548611111111,0.0,0,1,0,0,0,0,0,0
2018,9,14,0,0,0,4,257,-1,5.474999999999997,82.36805555555556,3.059027777777777,17.051388888888887,30.103472222222226,44.30555555555556,30.241666666666667,29.974999999999998,270.55555555555554,262.1666666666667,72.07638888888889,4.084722222222221,3.2465277777777763,1182.0277777777778,0.0,0,1,0,0,0,0,0,0
2018,9,15,0,0,0,5,258,-1,5.556944444444447,65.00694444444444,3.2472222222222213,15.422222222222226,28.789583333333344,48.34027777777778,28.93124999999999,28.661111111111104,277.4861111111111,309.8333333333333,56.388888888888886,4.225694444444446,3.461805555555556,1181.673611111111,0.0,0,1,0,0,0,0,0,0
2018,9,16,0,0,0,6,259,-1,5.1875,55.388888888888886,2.9493055555555534,16.364583333333332,28.779166666666672,49.65277777777778,28.923611111111125,28.640277777777783,273.7361111111111,296.7013888888889,60.09027777777778,3.87638888888889,3.1381944444444447,1181.8680555555557,0.0,0,1,0,0,0,0,0,0
2018,9,17,0,0,0,0,260,-1,4.29236111111111,63.486111111111114,2.4527777777777784,16.83333333333334,28.75555555555555,49.22222222222222,28.900694444444444,28.61736111111111,269.86805555555554,276.90277777777777,67.19444444444444,3.272222222222222,2.624305555555556,1165.6041666666667,0.0,0,1,0,0,0,0,0,0
2018,9,18,0,0,0,1,261,-1,4.199305555555556,61.361111111111114,2.3680555555555554,16.92916666666666,29.921527777777783,51.861111111111114,30.07013888888889,29.772222222222247,262.2361111111111,264.0763888888889,61.40277777777778,3.1923611111111105,2.563888888888888,1181.861111111111,0.0,0,1,0,0,0,0,0,0
2018,9,19,0,0,0,2,262,-1,4.024305555555556,78.71527777777777,2.31875,16.427083333333336,30.022916666666674,42.78472222222222,30.197222222222226,29.865277777777763,275.31944444444446,328.5138888888889,47.423611111111114,3.125694444444443,2.4930555555555554,1165.5347222222222,0.0,0,1,0,0,0,0,0,0
2018,9,20,0,0,0,3,263,-1,4.747916666666669,88.90972222222223,2.7208333333333328,15.315277777777775,29.584722222222215,42.701388888888886,29.75486111111111,29.420138888888882,259.6111111111111,265.55944055944053,64.81944444444444,3.592361111111111,2.891666666666668,1166.0208333333333,0.0,0,1,0,0,0,0,0,0
2018,9,21,0,0,0,4,264,-1,4.402777777777777,92.65277777777777,2.4826388888888884,16.34861111111111,29.15208333333333,45.486111111111114,29.315277777777794,28.99305555555556,257.2986111111111,244.53846153846155,75.24305555555556,3.3131944444444446,2.6548611111111113,1182.2569444444443,0.0,1,0,0,0,0,0,0,0
2018,9,22,0,0,0,5,265,-1,4.806250000000001,61.81944444444444,2.8041666666666676,15.608333333333329,29.011111111111102,45.013888888888886,29.163194444444443,28.856944444444448,258.5625,254.16666666666666,71.17361111111111,3.6680555555555565,2.9812499999999997,1182.2152777777778,0.0,0,1,0,0,0,0,0,0
2018,9,23,0,0,0,6,266,-1,4.849305555555555,82.59722222222223,2.7784722222222227,16.163888888888888,29.15069444444445,47.791666666666664,29.29513888888889,29.006249999999998,254.41666666666666,238.7762237762238,75.54861111111111,3.640277777777778,2.9645833333333327,1182.375,0.0,0,1,0,0,0,0,0,0
2018,9,24,0,0,0,0,267,-1,4.925000000000002,72.63194444444444,2.872222222222223,15.924305555555556,29.679166666666674,49.06944444444444,29.84375,29.516666666666666,257.8611111111111,271.03472222222223,63.479166666666664,3.7618055555555565,3.0486111111111103,1181.9791666666667,0.0,0,1,0,0,0,0,0,0
2018,9,25,0,0,0,1,268,-1,4.661805555555555,77.34027777777777,2.7090277777777776,16.378472222222214,30.174999999999997,51.77777777777778,30.340972222222206,30.0173611111111,260.2291666666667,293.75,54.048611111111114,3.5604166666666686,2.8909722222222225,1181.9722222222222,0.0,0,1,0,0,0,0,0,0
2018,9,26,0,0,0,2,269,-1,4.214583333333333,103.14583333333333,2.4923611111111117,16.106250000000017,28.888194444444462,44.34027777777778,29.059027777777786,28.720138888888886,264.7916666666667,328.53846153846155,43.56944444444444,3.2381944444444444,2.6506944444444445,1166.9722222222222,0.0,0,0,1,0,0,0,0,0
2018,9,27,0,0,0,3,270,-1,4.514583333333332,105.82638888888889,2.744444444444443,14.21736111111111,28.745833333333337,45.486111111111114,28.89861111111111,28.604166666666668,256.78472222222223,288.2916666666667,55.833333333333336,3.4993055555555554,2.892361111111112,1181.8402777777778,0.0,0,0,1,0,0,0,0,0
2018,9,28,0,0,0,4,271,-1,4.616666666666667,120.13194444444444,2.712500000000001,14.820833333333335,29.994444444444444,36.21527777777778,30.157638888888876,29.84305555555555,240.53472222222223,201.64583333333334,91.27777777777777,3.5041666666666664,2.8798611111111114,1181.6875,0.0,0,0,1,0,0,0,0,0
2018,9,29,0,0,0,5,272,-1,5.689583333333335,88.35416666666667,3.2743055555555554,17.359027777777783,31.43472222222222,31.041666666666668,31.584027777777766,31.279861111111106,233.8125,190.69444444444446,80.90972222222223,4.27361111111111,3.5131944444444447,1181.4097222222222,0.0,0,0,1,0,0,0,0,0
