,,,,,,,,,TD,RH,RH_1,RH_2,Grad,Grad_1,Grad_3,Grad_2,TDmax_3,TD_3,TDmin_3,TDmax_2,TD_2,TDmin_2,TDmin_1,TDmax_1,TD_1,TDmax,TDmin
2018,6,3,0,0,0,6,154,-1,28.455555555555563,36.18055555555556,38.21527777777778,34.81944444444444,355.03472222222223,346.40277777777777,333.1666666666667,340.34722222222223,28.992361111111123,28.803472222222222,28.6326388888889,29.88541666666668,29.691666666666663,29.50416666666667,28.0701388888889,28.378472222222218,28.227083333333326,28.613888888888887,28.304861111111105
2018,6,4,0,0,0,0,155,-1,28.567361111111097,37.44444444444444,36.18055555555556,38.21527777777778,351.19444444444446,355.03472222222223,340.34722222222223,346.40277777777777,29.88541666666668,29.691666666666663,29.50416666666667,28.378472222222218,28.227083333333326,28.0701388888889,28.304861111111105,28.613888888888887,28.455555555555563,28.755555555555556,28.390277777777783
2018,6,5,0,0,0,1,156,-1,29.65555555555556,36.923611111111114,37.44444444444444,36.18055555555556,356.6875,351.19444444444446,346.40277777777777,355.03472222222223,28.378472222222218,28.227083333333326,28.0701388888889,28.613888888888887,28.455555555555563,28.304861111111105,28.390277777777783,28.755555555555556,28.567361111111097,29.83333333333333,29.4763888888889
2018,6,6,0,0,0,2,157,-1,31.12222222222222,36.041666666666664,36.923611111111114,37.44444444444444,344.30555555555554,356.6875,355.03472222222223,351.19444444444446,28.613888888888887,28.455555555555563,28.304861111111105,28.755555555555556,28.567361111111097,28.390277777777783,29.4763888888889,29.83333333333333,29.65555555555556,31.281250000000014,30.96180555555556
2018,6,7,0,0,0,3,158,-1,31.044444444444455,38.40277777777778,36.041666666666664,36.923611111111114,342.15277777777777,344.30555555555554,351.19444444444446,356.6875,28.755555555555556,28.567361111111097,28.390277777777783,29.83333333333333,29.65555555555556,29.4763888888889,30.96180555555556,31.281250000000014,31.12222222222222,31.214583333333337,30.892361111111104
2018,6,8,0,0,0,4,159,-1,31.886805555555554,32.40277777777778,38.40277777777778,36.041666666666664,339.2291666666667,342.15277777777777,356.6875,344.30555555555554,29.83333333333333,29.65555555555556,29.4763888888889,31.281250000000014,31.12222222222222,30.96180555555556,30.892361111111104,31.214583333333337,31.044444444444455,32.06111111111111,31.726388888888884
2018,6,9,0,0,0,5,160,-1,32.152777777777786,21.27777777777778,32.40277777777778,38.40277777777778,365.86805555555554,339.2291666666667,344.30555555555554,342.15277777777777,31.281250000000014,31.12222222222222,30.96180555555556,31.214583333333337,31.044444444444455,30.892361111111104,31.726388888888884,32.06111111111111,31.886805555555554,32.36597222222221,31.945138888888884
2018,6,10,0,0,0,6,161,-1,33.1388888888889,19.72222222222222,21.27777777777778,32.40277777777778,350.1388888888889,365.86805555555554,342.15277777777777,339.2291666666667,31.214583333333337,31.044444444444455,30.892361111111104,32.06111111111111,31.886805555555554,31.726388888888884,31.945138888888884,32.36597222222221,32.152777777777786,33.35833333333332,32.93819444444444
2018,6,11,0,0,0,0,162,-1,32.83124999999999,22.84722222222222,19.72222222222222,21.27777777777778,344.46527777777777,350.1388888888889,339.2291666666667,365.86805555555554,32.06111111111111,31.886805555555554,31.726388888888884,32.36597222222221,32.152777777777786,31.945138888888884,32.93819444444444,33.35833333333332,33.1388888888889,33.02847222222222,32.638888888888886
2018,6,12,0,0,0,1,163,-1,30.69236111111111,38.333333333333336,22.84722222222222,19.72222222222222,342.28472222222223,344.46527777777777,365.86805555555554,350.1388888888889,32.36597222222221,32.152777777777786,31.945138888888884,33.35833333333332,33.1388888888889,32.93819444444444,32.638888888888886,33.02847222222222,32.83124999999999,30.868055555555557,30.53055555555555
2018,6,13,0,0,0,2,164,-1,29.999305555555566,39.86805555555556,38.333333333333336,22.84722222222222,298.24305555555554,342.28472222222223,350.1388888888889,344.46527777777777,33.35833333333332,33.1388888888889,32.93819444444444,33.02847222222222,32.83124999999999,32.638888888888886,30.53055555555555,30.868055555555557,30.69236111111111,30.158333333333328,29.827083333333334
2018,6,14,0,0,0,3,165,-1,31.99583333333333,32.951388888888886,39.86805555555556,38.333333333333336,344.1736111111111,298.24305555555554,344.46527777777777,342.28472222222223,33.02847222222222,32.83124999999999,32.638888888888886,30.868055555555557,30.69236111111111,30.53055555555555,29.827083333333334,30.158333333333328,29.999305555555566,32.17569444444446,31.795833333333324
2018,6,15,0,0,0,4,166,-1,32.55208333333334,19.583333333333332,32.951388888888886,39.86805555555556,357.8263888888889,344.1736111111111,342.28472222222223,298.24305555555554,30.868055555555557,30.69236111111111,30.53055555555555,30.158333333333328,29.999305555555566,29.827083333333334,31.795833333333324,32.17569444444446,31.99583333333333,32.777777777777786,32.33125000000001
2018,6,16,0,0,0,5,167,-1,34.37499999999999,21.45138888888889,19.583333333333332,32.951388888888886,337.44444444444446,357.8263888888889,298.24305555555554,344.1736111111111,30.158333333333328,29.999305555555566,29.827083333333334,32.17569444444446,31.99583333333333,31.795833333333324,32.33125000000001,32.777777777777786,32.55208333333334,34.58958333333334,34.16944444444445
2018,6,17,0,0,0,6,168,-1,33.58124999999999,23.319444444444443,21.45138888888889,19.583333333333332,329.40277777777777,337.44444444444446,344.1736111111111,357.8263888888889,32.17569444444446,31.99583333333333,31.795833333333324,32.777777777777786,32.55208333333334,32.33125000000001,34.16944444444445,34.58958333333334,34.37499999999999,33.781944444444456,33.397222222222226
2018,6,18,0,0,0,0,169,-1,31.63958333333334,30.993055555555557,23.319444444444443,21.45138888888889,314.6458333333333,329.40277777777777,357.8263888888889,337.44444444444446,32.777777777777786,32.55208333333334,32.33125000000001,34.58958333333334,34.37499999999999,34.16944444444445,33.397222222222226,33.781944444444456,33.58124999999999,31.79652777777777,31.493055555555557
2018,6,19,0,0,0,1,170,-1,31.12986111111111,33.53472222222222,30.993055555555557,23.319444444444443,347.05555555555554,314.6458333333333,337.44444444444446,329.40277777777777,34.58958333333334,34.37499999999999,34.16944444444445,33.781944444444456,33.58124999999999,33.397222222222226,31.493055555555557,31.79652777777777,31.63958333333334,31.31319444444444,30.961805555555543
2018,6,20,0,0,0,2,171,-1,32.186805555555544,30.67361111111111,33.53472222222222,30.993055555555557,353.4166666666667,347.05555555555554,329.40277777777777,314.6458333333333,33.781944444444456,33.58124999999999,33.397222222222226,31.79652777777777,31.63958333333334,31.493055555555557,30.961805555555543,31.31319444444444,31.12986111111111,32.35625000000002,32.013888888888886
2018,6,21,0,0,0,3,172,-1,31.46180555555555,30.680555555555557,30.67361111111111,33.53472222222222,348.88194444444446,353.4166666666667,314.6458333333333,347.05555555555554,31.79652777777777,31.63958333333334,31.493055555555557,31.31319444444444,31.12986111111111,30.961805555555543,32.013888888888886,32.35625000000002,32.186805555555544,31.629166666666677,31.29930555555557
2018,6,22,0,0,0,4,173,-1,33.1951388888889,27.631944444444443,30.680555555555557,30.67361111111111,343.77777777777777,348.88194444444446,347.05555555555554,353.4166666666667,31.31319444444444,31.12986111111111,30.961805555555543,32.35625000000002,32.186805555555544,32.013888888888886,31.29930555555557,31.629166666666677,31.46180555555555,33.36041666666666,33.03055555555554
2018,6,23,0,0,0,5,174,-1,32.922916666666666,31.34027777777778,27.631944444444443,30.680555555555557,343.3263888888889,343.77777777777777,353.4166666666667,348.88194444444446,32.35625000000002,32.186805555555544,32.013888888888886,31.629166666666677,31.46180555555555,31.29930555555557,33.03055555555554,33.36041666666666,33.1951388888889,33.06875,32.78333333333333
2018,6,24,0,0,0,6,175,-1,30.839583333333323,32.5625,31.34027777777778,27.631944444444443,350.1111111111111,343.3263888888889,348.88194444444446,343.77777777777777,31.629166666666677,31.46180555555555,31.29930555555557,33.36041666666666,33.1951388888889,33.03055555555554,32.78333333333333,33.06875,32.922916666666666,31.01666666666666,30.665972222222237
2018,6,25,0,0,0,0,176,-1,31.034265734265738,36.13286713286713,32.5625,31.34027777777778,350.3611111111111,350.1111111111111,343.77777777777777,343.3263888888889,33.36041666666666,33.1951388888889,33.03055555555554,33.06875,32.922916666666666,32.78333333333333,30.665972222222237,31.01666666666666,30.839583333333323,31.182517482517486,30.87902097902099
2018,6,26,0,0,0,1,177,-1,31.463888888888878,35.541666666666664,36.13286713286713,32.5625,348.1388888888889,350.3611111111111,343.3263888888889,350.1111111111111,33.06875,32.922916666666666,32.78333333333333,31.01666666666666,30.839583333333323,30.665972222222237,30.87902097902099,31.182517482517486,31.034265734265738,31.609027777777783,31.325000000000006
2018,6,27,0,0,0,2,178,-1,33.081944444444446,30.98611111111111,35.541666666666664,36.13286713286713,356.3333333333333,348.1388888888889,350.1111111111111,350.3611111111111,31.01666666666666,30.839583333333323,30.665972222222237,31.182517482517486,31.034265734265738,30.87902097902099,31.325000000000006,31.609027777777783,31.463888888888878,33.27777777777777,32.88541666666667
2018,6,28,0,0,0,3,179,-1,32.64236111111109,25.90277777777778,30.98611111111111,35.541666666666664,350.8888888888889,356.3333333333333,350.3611111111111,348.1388888888889,31.182517482517486,31.034265734265738,30.87902097902099,31.609027777777783,31.463888888888878,31.325000000000006,32.88541666666667,33.27777777777777,33.081944444444446,32.8451388888889,32.43541666666666
2018,6,29,0,0,0,4,180,-1,30.438194444444452,44.708333333333336,25.90277777777778,30.98611111111111,335.31944444444446,350.8888888888889,348.1388888888889,356.3333333333333,31.609027777777783,31.463888888888878,31.325000000000006,33.27777777777777,33.081944444444446,32.88541666666667,32.43541666666666,32.8451388888889,32.64236111111109,30.58611111111111,30.30486111111111
2018,6,30,0,0,0,5,181,-1,29.41666666666666,40.736111111111114,44.708333333333336,25.90277777777778,352.2361111111111,335.31944444444446,356.3333333333333,350.8888888888889,33.27777777777777,33.081944444444446,32.88541666666667,32.8451388888889,32.64236111111109,32.43541666666666,30.30486111111111,30.58611111111111,30.438194444444452,29.571527777777778,29.268055555555563
2018,7,1,0,0,0,6,182,-1,30.234722222222224,39.729166666666664,40.736111111111114,44.708333333333336,351.7916666666667,352.2361111111111,350.8888888888889,335.31944444444446,32.8451388888889,32.64236111111109,32.43541666666666,30.58611111111111,30.438194444444452,30.30486111111111,29.268055555555563,29.571527777777778,29.41666666666666,30.36944444444446,30.099305555555556
2018,7,2,0,0,0,0,183,-1,30.97430555555557,42.583333333333336,39.729166666666664,40.736111111111114,330.7083333333333,351.7916666666667,335.31944444444446,352.2361111111111,30.58611111111111,30.438194444444452,30.30486111111111,29.571527777777778,29.41666666666666,29.268055555555563,30.099305555555556,30.36944444444446,30.234722222222224,31.134027777777792,30.834722222222226
2018,7,3,0,0,0,1,184,-1,31.446527777777778,41.201388888888886,42.583333333333336,39.729166666666664,315.5,330.7083333333333,352.2361111111111,351.7916666666667,29.571527777777778,29.41666666666666,29.268055555555563,30.36944444444446,30.234722222222224,30.099305555555556,30.834722222222226,31.134027777777792,30.97430555555557,31.57708333333333,31.309722222222224
2018,7,4,0,0,0,2,185,-1,32.57499999999999,27.20138888888889,41.201388888888886,42.583333333333336,341.4236111111111,315.5,351.7916666666667,330.7083333333333,30.36944444444446,30.234722222222224,30.099305555555556,31.134027777777792,30.97430555555557,30.834722222222226,31.309722222222224,31.57708333333333,31.446527777777778,32.7513888888889,32.39652777777779
2018,7,5,0,0,0,3,186,-1,33.21944444444445,27.944444444444443,27.20138888888889,41.201388888888886,349.0138888888889,341.4236111111111,330.7083333333333,315.5,31.134027777777792,30.97430555555557,30.834722222222226,31.57708333333333,31.446527777777778,31.309722222222224,32.39652777777779,32.7513888888889,32.57499999999999,33.42569444444446,33.02847222222223
2018,7,6,0,0,0,4,187,-1,33.023611111111116,24.15277777777778,27.944444444444443,27.20138888888889,354.09722222222223,349.0138888888889,315.5,341.4236111111111,31.57708333333333,31.446527777777778,31.309722222222224,32.7513888888889,32.57499999999999,32.39652777777779,33.02847222222223,33.42569444444446,33.21944444444445,33.231249999999996,32.82152777777778
2018,7,7,0,0,0,5,188,-1,33.16249999999998,26.041666666666668,24.15277777777778,27.944444444444443,350.3541666666667,354.09722222222223,341.4236111111111,349.0138888888889,32.7513888888889,32.57499999999999,32.39652777777779,33.42569444444446,33.21944444444445,33.02847222222223,32.82152777777778,33.231249999999996,33.023611111111116,33.370833333333344,32.95694444444444
2018,7,8,0,0,0,6,189,-1,34.29652777777777,23.75,26.041666666666668,24.15277777777778,345.875,350.3541666666667,349.0138888888889,354.09722222222223,33.42569444444446,33.21944444444445,33.02847222222223,33.231249999999996,33.023611111111116,32.82152777777778,32.95694444444444,33.370833333333344,33.16249999999998,34.50486111111112,34.107638888888886
2018,7,9,0,0,0,0,190,-1,34.006249999999994,20.65277777777778,23.75,26.041666666666668,348.6736111111111,345.875,354.09722222222223,350.3541666666667,33.231249999999996,33.023611111111116,32.82152777777778,33.370833333333344,33.16249999999998,32.95694444444444,34.107638888888886,34.50486111111112,34.29652777777777,34.17986111111113,33.827777777777804
2018,7,10,0,0,0,1,191,-1,33.2298611111111,25.020833333333332,20.65277777777778,23.75,345.5833333333333,348.6736111111111,350.3541666666667,345.875,33.370833333333344,33.16249999999998,32.95694444444444,34.50486111111112,34.29652777777777,34.107638888888886,33.827777777777804,34.17986111111113,34.006249999999994,33.396527777777784,33.05833333333334
2018,7,11,0,0,0,2,192,-1,31.29097222222222,38.65277777777778,25.020833333333332,20.65277777777778,347.1458333333333,345.5833333333333,345.875,348.6736111111111,34.50486111111112,34.29652777777777,34.107638888888886,34.17986111111113,34.006249999999994,33.827777777777804,33.05833333333334,33.396527777777784,33.2298611111111,31.45208333333333,31.13819444444444
2018,7,12,0,0,0,3,193,-1,30.689583333333328,39.395833333333336,38.65277777777778,25.020833333333332,349.28472222222223,347.1458333333333,348.6736111111111,345.5833333333333,34.17986111111113,34.006249999999994,33.827777777777804,33.396527777777784,33.2298611111111,33.05833333333334,31.13819444444444,31.45208333333333,31.29097222222222,30.861111111111125,30.538888888888884
2018,7,13,0,0,0,4,194,-1,30.59722222222223,35.138888888888886,39.395833333333336,38.65277777777778,354.5833333333333,349.28472222222223,345.5833333333333,347.1458333333333,33.396527777777784,33.2298611111111,33.05833333333334,31.45208333333333,31.29097222222222,31.13819444444444,30.538888888888884,30.861111111111125,30.689583333333328,30.79513888888889,30.408333333333328
2018,7,14,0,0,0,5,195,-1,32.35833333333332,41.09027777777778,35.138888888888886,39.395833333333336,327.4791666666667,354.5833333333333,347.1458333333333,349.28472222222223,31.45208333333333,31.29097222222222,31.13819444444444,30.861111111111125,30.689583333333328,30.538888888888884,30.408333333333328,30.79513888888889,30.59722222222223,32.54236111111111,32.168055555555554
2018,7,15,0,0,0,6,196,-1,32.87500000000001,31.11111111111111,41.09027777777778,35.138888888888886,334.5833333333333,327.4791666666667,349.28472222222223,354.5833333333333,30.861111111111125,30.689583333333328,30.538888888888884,30.79513888888889,30.59722222222223,30.408333333333328,32.168055555555554,32.54236111111111,32.35833333333332,33.093055555555566,32.66319444444444
2018,7,16,0,0,0,0,197,-1,33.52638888888889,34.47222222222222,31.11111111111111,41.09027777777778,329.56944444444446,334.5833333333333,354.5833333333333,327.4791666666667,30.79513888888889,30.59722222222223,30.408333333333328,32.54236111111111,32.35833333333332,32.168055555555554,32.66319444444444,33.093055555555566,32.87500000000001,33.727777777777774,33.330555555555556
2018,7,17,0,0,0,1,198,-1,33.92708333333333,31.3125,34.47222222222222,31.11111111111111,343.25694444444446,329.56944444444446,327.4791666666667,334.5833333333333,32.54236111111111,32.35833333333332,32.168055555555554,33.093055555555566,32.87500000000001,32.66319444444444,33.330555555555556,33.727777777777774,33.52638888888889,34.13055555555556,33.74027777777778
2018,7,18,0,0,0,2,199,-1,33.72777777777779,28.11111111111111,31.3125,34.47222222222222,342.18055555555554,343.25694444444446,334.5833333333333,329.56944444444446,33.093055555555566,32.87500000000001,32.66319444444444,33.727777777777774,33.52638888888889,33.330555555555556,33.74027777777778,34.13055555555556,33.92708333333333,33.92152777777779,33.53194444444445
2018,7,19,0,0,0,3,200,-1,33.78333333333333,27.90972222222222,28.11111111111111,31.3125,346.74305555555554,342.18055555555554,329.56944444444446,343.25694444444446,33.727777777777774,33.52638888888889,33.330555555555556,34.13055555555556,33.92708333333333,33.74027777777778,33.53194444444445,33.92152777777779,33.72777777777779,33.970833333333324,33.60277777777777
2018,7,20,0,0,0,4,201,-1,32.522916666666674,37.77777777777778,27.90972222222222,28.11111111111111,331.3263888888889,346.74305555555554,343.25694444444446,342.18055555555554,34.13055555555556,33.92708333333333,33.74027777777778,33.92152777777779,33.72777777777779,33.53194444444445,33.60277777777777,33.970833333333324,33.78333333333333,32.688194444444456,32.362500000000026
2018,7,21,0,0,0,5,202,-1,31.36180555555557,35.09722222222222,37.77777777777778,27.90972222222222,348.3125,331.3263888888889,342.18055555555554,346.74305555555554,33.92152777777779,33.72777777777779,33.53194444444445,33.970833333333324,33.78333333333333,33.60277777777777,32.362500000000026,32.688194444444456,32.522916666666674,31.538194444444443,31.190277777777776
2018,7,22,0,0,0,6,203,-1,31.45486111111111,37.40972222222222,35.09722222222222,37.77777777777778,346.00694444444446,348.3125,346.74305555555554,331.3263888888889,33.970833333333324,33.78333333333333,33.60277777777777,32.688194444444456,32.522916666666674,32.362500000000026,31.190277777777776,31.538194444444443,31.36180555555557,31.636111111111095,31.293055555555554
2018,7,23,0,0,0,0,204,-1,33.19861111111111,31.96527777777778,37.40972222222222,35.09722222222222,340.0833333333333,346.00694444444446,331.3263888888889,348.3125,32.688194444444456,32.522916666666674,32.362500000000026,31.538194444444443,31.36180555555557,31.190277777777776,31.293055555555554,31.636111111111095,31.45486111111111,33.39374999999999,32.99513888888889
2018,7,24,0,0,0,1,205,-1,34.575694444444466,27.26388888888889,31.96527777777778,37.40972222222222,330.3541666666667,340.0833333333333,348.3125,346.00694444444446,31.538194444444443,31.36180555555557,31.190277777777776,31.636111111111095,31.45486111111111,31.293055555555554,32.99513888888889,33.39374999999999,33.19861111111111,34.81805555555555,34.33680555555557
2018,7,25,0,0,0,2,206,-1,36.279861111111124,20.625,27.26388888888889,31.96527777777778,317.59722222222223,330.3541666666667,346.00694444444446,340.0833333333333,31.636111111111095,31.45486111111111,31.293055555555554,33.39374999999999,33.19861111111111,32.99513888888889,34.33680555555557,34.81805555555555,34.575694444444466,36.4875,36.08680555555556
2018,7,26,0,0,0,3,207,-1,35.06180555555555,31.52777777777778,20.625,27.26388888888889,314.90972222222223,317.59722222222223,340.0833333333333,330.3541666666667,33.39374999999999,33.19861111111111,32.99513888888889,34.81805555555555,34.575694444444466,34.33680555555557,36.08680555555556,36.4875,36.279861111111124,35.228472222222216,34.91111111111111
2018,7,27,0,0,0,4,208,-1,33.30902777777778,31.20138888888889,31.52777777777778,20.625,332.49305555555554,314.90972222222223,330.3541666666667,317.59722222222223,34.81805555555555,34.575694444444466,34.33680555555557,36.4875,36.279861111111124,36.08680555555556,34.91111111111111,35.228472222222216,35.06180555555555,33.49583333333333,33.13194444444444
2018,7,28,0,0,0,5,209,-1,30.693055555555556,42.173611111111114,31.20138888888889,31.52777777777778,343.2638888888889,332.49305555555554,317.59722222222223,314.90972222222223,36.4875,36.279861111111124,36.08680555555556,35.228472222222216,35.06180555555555,34.91111111111111,33.13194444444444,33.49583333333333,33.30902777777778,30.853472222222226,30.543055555555554
2018,7,29,0,0,0,6,210,-1,30.61805555555555,42.604166666666664,42.173611111111114,31.20138888888889,343.38194444444446,343.2638888888889,314.90972222222223,332.49305555555554,35.228472222222216,35.06180555555555,34.91111111111111,33.49583333333333,33.30902777777778,33.13194444444444,30.543055555555554,30.853472222222226,30.693055555555556,30.781944444444434,30.454861111111118
2018,7,30,0,0,0,0,211,-1,31.77777777777777,35.90277777777778,42.604166666666664,42.173611111111114,334.6388888888889,343.38194444444446,332.49305555555554,343.2638888888889,33.49583333333333,33.30902777777778,33.13194444444444,30.853472222222226,30.693055555555556,30.543055555555554,30.454861111111118,30.781944444444434,30.61805555555555,31.98055555555556,31.585416666666674
2018,7,31,0,0,0,1,212,-1,32.599999999999994,30.82638888888889,35.90277777777778,42.604166666666664,334.69444444444446,334.6388888888889,343.2638888888889,343.38194444444446,30.853472222222226,30.693055555555556,30.543055555555554,30.781944444444434,30.61805555555555,30.454861111111118,31.585416666666674,31.98055555555556,31.77777777777777,32.79236111111111,32.41041666666666
2018,8,1,0,0,0,2,213,-1,33.00416666666666,34.24305555555556,30.82638888888889,35.90277777777778,332.7986111111111,334.69444444444446,343.38194444444446,334.6388888888889,30.781944444444434,30.61805555555555,30.454861111111118,31.98055555555556,31.77777777777777,31.585416666666674,32.41041666666666,32.79236111111111,32.599999999999994,33.21597222222223,32.812500000000014
2018,8,2,0,0,0,3,214,-1,31.11736111111111,42.951388888888886,34.24305555555556,30.82638888888889,334.3125,332.7986111111111,334.6388888888889,334.69444444444446,31.98055555555556,31.77777777777777,31.585416666666674,32.79236111111111,32.599999999999994,32.41041666666666,32.812500000000014,33.21597222222223,33.00416666666666,31.302777777777774,30.947222222222234
2018,8,3,0,0,0,4,215,-1,32.295138888888914,46.513888888888886,42.951388888888886,34.24305555555556,322.6666666666667,334.3125,334.69444444444446,332.7986111111111,32.79236111111111,32.599999999999994,32.41041666666666,33.21597222222223,33.00416666666666,32.812500000000014,30.947222222222234,31.302777777777774,31.11736111111111,32.46805555555555,32.130555555555546
2018,8,4,0,0,0,5,216,-1,33.05833333333335,40.9375,46.513888888888886,42.951388888888886,335.7916666666667,322.6666666666667,332.7986111111111,334.3125,33.21597222222223,33.00416666666666,32.812500000000014,31.302777777777774,31.11736111111111,30.947222222222234,32.130555555555546,32.46805555555555,32.295138888888914,33.249999999999986,32.877083333333324
2018,8,5,0,0,0,6,217,-1,33.58333333333333,38.59027777777778,40.9375,46.513888888888886,324.49305555555554,335.7916666666667,334.3125,322.6666666666667,31.302777777777774,31.11736111111111,30.947222222222234,32.46805555555555,32.295138888888914,32.130555555555546,32.877083333333324,33.249999999999986,33.05833333333335,33.75416666666667,33.42222222222223
2018,8,6,0,0,0,0,218,-1,32.90069444444444,37.99305555555556,38.59027777777778,40.9375,327.7708333333333,324.49305555555554,322.6666666666667,335.7916666666667,32.46805555555555,32.295138888888914,32.130555555555546,33.249999999999986,33.05833333333335,32.877083333333324,33.42222222222223,33.75416666666667,33.58333333333333,33.054166666666674,32.744444444444454
2018,8,7,0,0,0,1,219,-1,31.781944444444452,40.854166666666664,37.99305555555556,38.59027777777778,327.5625,327.7708333333333,335.7916666666667,324.49305555555554,33.249999999999986,33.05833333333335,32.877083333333324,33.75416666666667,33.58333333333333,33.42222222222223,32.744444444444454,33.054166666666674,32.90069444444444,31.956249999999994,31.627083333333342
2018,8,8,0,0,0,2,220,-1,31.396527777777788,46.43055555555556,40.854166666666664,37.99305555555556,326.6736111111111,327.5625,324.49305555555554,327.7708333333333,33.75416666666667,33.58333333333333,33.42222222222223,33.054166666666674,32.90069444444444,32.744444444444454,31.627083333333342,31.956249999999994,31.781944444444452,31.557638888888903,31.256250000000016
2018,8,9,0,0,0,3,221,-1,32.638194444444444,42.06944444444444,46.43055555555556,40.854166666666664,326.03472222222223,326.6736111111111,327.7708333333333,327.5625,33.054166666666674,32.90069444444444,32.744444444444454,31.956249999999994,31.781944444444452,31.627083333333342,31.256250000000016,31.557638888888903,31.396527777777788,32.81805555555555,32.47777777777778
2018,8,10,0,0,0,4,222,-1,33.59583333333333,34.65972222222222,42.06944444444444,46.43055555555556,331.0138888888889,326.03472222222223,327.5625,326.6736111111111,31.956249999999994,31.781944444444452,31.627083333333342,31.557638888888903,31.396527777777788,31.256250000000016,32.47777777777778,32.81805555555555,32.638194444444444,33.76666666666665,33.422222222222224
2018,8,11,0,0,0,5,223,-1,33.77083333333335,27.67361111111111,34.65972222222222,42.06944444444444,329.71527777777777,331.0138888888889,326.6736111111111,326.03472222222223,31.557638888888903,31.396527777777788,31.256250000000016,32.81805555555555,32.638194444444444,32.47777777777778,33.422222222222224,33.76666666666665,33.59583333333333,33.93888888888889,33.6
2018,8,12,0,0,0,6,224,-1,33.54027777777779,30.256944444444443,27.67361111111111,34.65972222222222,327.1875,329.71527777777777,326.03472222222223,331.0138888888889,32.81805555555555,32.638194444444444,32.47777777777778,33.76666666666665,33.59583333333333,33.422222222222224,33.6,33.93888888888889,33.77083333333335,33.72291666666667,33.35138888888889
2018,8,13,0,0,0,0,225,-1,31.8611111111111,35.5625,30.256944444444443,27.67361111111111,325.6875,327.1875,331.0138888888889,329.71527777777777,33.76666666666665,33.59583333333333,33.422222222222224,33.93888888888889,33.77083333333335,33.6,33.35138888888889,33.72291666666667,33.54027777777779,32.05138888888887,31.66180555555555
2018,8,14,0,0,0,1,226,-1,30.42430555555557,38.576388888888886,35.5625,30.256944444444443,328.375,325.6875,329.71527777777777,327.1875,33.93888888888889,33.77083333333335,33.6,33.72291666666667,33.54027777777779,33.35138888888889,31.66180555555555,32.05138888888887,31.8611111111111,30.61111111111111,30.250000000000007
2018,8,15,0,0,0,2,227,-1,31.147916666666674,39.84722222222222,38.576388888888886,35.5625,332.27777777777777,328.375,327.1875,325.6875,33.72291666666667,33.54027777777779,33.35138888888889,32.05138888888887,31.8611111111111,31.66180555555555,30.250000000000007,30.61111111111111,30.42430555555557,31.30972222222222,31.002777777777776
2018,8,16,0,0,0,3,228,-1,31.813888888888876,39.00694444444444,39.84722222222222,38.576388888888886,329.90277777777777,332.27777777777777,325.6875,328.375,32.05138888888887,31.8611111111111,31.66180555555555,30.61111111111111,30.42430555555557,30.250000000000007,31.002777777777776,31.30972222222222,31.147916666666674,31.979861111111106,31.652083333333337
2018,8,17,0,0,0,4,229,-1,31.925694444444453,37.84027777777778,39.00694444444444,39.84722222222222,325.44444444444446,329.90277777777777,328.375,332.27777777777777,30.61111111111111,30.42430555555557,30.250000000000007,31.30972222222222,31.147916666666674,31.002777777777776,31.652083333333337,31.979861111111106,31.813888888888876,32.098611111111104,31.75833333333334
2018,8,18,0,0,0,5,230,-1,31.129861111111115,44.38194444444444,37.84027777777778,39.00694444444444,320.4583333333333,325.44444444444446,332.27777777777777,329.90277777777777,31.30972222222222,31.147916666666674,31.002777777777776,31.979861111111106,31.813888888888876,31.652083333333337,31.75833333333334,32.098611111111104,31.925694444444453,31.293055555555554,30.978472222222212
2018,8,19,0,0,0,6,231,-1,31.32777777777779,43.888888888888886,44.38194444444444,37.84027777777778,323.2291666666667,320.4583333333333,329.90277777777777,325.44444444444446,31.979861111111106,31.813888888888876,31.652083333333337,32.098611111111104,31.925694444444453,31.75833333333334,30.978472222222212,31.293055555555554,31.129861111111115,31.493749999999995,31.173611111111104
2018,8,20,0,0,0,0,232,-1,32.469444444444434,39.96527777777778,43.888888888888886,44.38194444444444,318.4791666666667,323.2291666666667,325.44444444444446,320.4583333333333,32.098611111111104,31.925694444444453,31.75833333333334,31.293055555555554,31.129861111111115,30.978472222222212,31.173611111111104,31.493749999999995,31.32777777777779,32.63819444444445,32.297916666666666
2018,8,21,0,0,0,1,233,-1,33.14583333333334,38.15972222222222,39.96527777777778,43.888888888888886,311.625,318.4791666666667,320.4583333333333,323.2291666666667,31.293055555555554,31.129861111111115,30.978472222222212,31.493749999999995,31.32777777777779,31.173611111111104,32.297916666666666,32.63819444444445,32.469444444444434,33.31527777777777,32.99444444444444
2018,8,22,0,0,0,2,234,-1,31.98958333333333,40.791666666666664,38.15972222222222,39.96527777777778,312.90972222222223,311.625,323.2291666666667,318.4791666666667,31.493749999999995,31.32777777777779,31.173611111111104,32.63819444444445,32.469444444444434,32.297916666666666,32.99444444444444,33.31527777777777,33.14583333333334,32.166666666666664,31.814583333333335
2018,8,23,0,0,0,3,235,-1,32.424999999999976,43.958333333333336,40.791666666666664,38.15972222222222,309.47222222222223,312.90972222222223,318.4791666666667,311.625,32.63819444444445,32.469444444444434,32.297916666666666,33.31527777777777,33.14583333333334,32.99444444444444,31.814583333333335,32.166666666666664,31.98958333333333,32.57708333333335,32.27222222222221
