,WSmax,WDmax,WS,STDwd,TD,RH,TDmax,TDmin,Grad,NIP,DiffR,WS1mm,Ws10mm,Time,Rain,North-West,South-East,South-West,North,East,West,South,North-East
2019-04-21,6.314583333333334,272.59722222222223,3.1333333333333333,21.373611111111092,12.552083333333329,68.59722222222223,12.788194444444441,12.329861111111107,,,,4.490277777777777,3.4861111111111103,1181.298611111111,0.020833333333333336,0,1,0,0,0,0,0,0
2019-04-22,4.98263888888889,239.61111111111111,2.54861111111111,20.327777777777783,13.586111111111112,70.02083333333333,13.81944444444445,13.354166666666671,,,,3.6979166666666674,2.816666666666667,1165.4444444444443,0.009722222222222222,0,0,1,0,0,0,0,0
2019-04-23,3.7138888888888917,230.05555555555554,1.8173611111111105,26.336805555555557,15.296527777777774,68.875,15.521527777777765,15.063888888888885,,,,2.7131944444444462,2.0402777777777774,1181.611111111111,0.0,0,0,1,0,0,0,0,0
2019-04-24,4.759027777777779,181.125,2.5798611111111116,21.93263888888889,17.612499999999997,63.59027777777778,17.816666666666666,17.391666666666666,,,,3.592361111111112,2.8166666666666664,1165.7083333333333,0.0,1,0,0,0,0,0,0,0
2019-04-25,4.012500000000001,179.83333333333334,2.0465277777777784,26.055555555555564,19.20625000000001,60.263888888888886,19.406250000000004,19.009027777777774,,,,2.9416666666666673,2.2659722222222234,1166.2916666666667,0.0,1,0,0,0,0,0,0,0
2019-04-26,4.284722222222223,173.03472222222223,2.3284722222222225,22.606944444444437,21.10347222222222,56.25,21.29166666666667,20.912499999999998,,,,3.2277777777777765,2.5444444444444434,1181.0208333333333,0.0,1,0,0,0,0,0,0,0
2019-04-27,3.4958333333333345,140.61111111111111,1.9472222222222217,22.270138888888873,21.46597222222222,48.6875,21.64583333333333,21.268749999999997,,,,2.706944444444445,2.1513888888888877,1181.7777777777778,0.0,1,0,0,0,0,0,0,0
2019-04-28,3.6986111111111097,186.28472222222223,2.0701388888888896,22.956944444444442,20.728472222222223,59.0,20.931249999999984,20.517361111111104,,,,2.8972222222222217,2.274305555555556,1181.763888888889,0.0,0,0,1,0,0,0,0,0
2019-04-29,3.0833333333333335,168.72916666666666,1.7687499999999998,24.867361111111116,22.363194444444453,54.5,22.560416666666672,22.170833333333338,,,,2.532638888888889,2.022222222222222,1165.8194444444443,0.0,1,0,0,0,0,0,0,0
2019-04-30,3.6375000000000006,187.70138888888889,2.119444444444445,17.75069444444444,21.8763888888889,60.638888888888886,22.07986111111112,21.683333333333344,,,,2.890277777777779,2.332638888888888,1181.2916666666667,0.0,0,0,1,0,0,0,0,0
2019-05-01,3.207638888888888,167.61805555555554,1.7527777777777773,24.65208333333334,22.16180555555556,67.53472222222223,22.371527777777786,21.963194444444454,,,,2.5548611111111117,1.9965277777777777,1183.513888888889,0.0,1,0,0,0,0,0,0,0
2019-05-02,3.900694444444445,177.48611111111111,2.0888888888888895,26.956249999999986,24.012500000000003,53.763888888888886,24.24305555555555,23.787500000000005,,,,3.081944444444445,2.431944444444444,1183.1041666666667,0.0,1,0,0,0,0,0,0,0
2019-05-03,5.856249999999998,275.78472222222223,2.915972222222221,23.94027777777778,19.779861111111106,68.14583333333333,19.95277777777777,19.626388888888883,,,,4.123611111111112,3.15138888888889,1181.2569444444443,0.0,0,1,0,0,0,0,0,0
2019-05-04,4.086111111111111,238.66666666666666,2.0097222222222224,24.029861111111106,18.413888888888888,72.80555555555556,18.615972222222222,18.211111111111105,,,,3.0465277777777775,2.245138888888888,1182.625,0.0,0,0,1,0,0,0,0,0
2019-05-05,3.5548611111111104,155.52777777777777,2.0201388888888894,20.55208333333332,22.077777777777776,60.520833333333336,22.278472222222213,21.84305555555557,,,,2.827777777777777,2.2645833333333325,1166.9375,0.0,1,0,0,0,0,0,0,0
2019-05-06,4.217482517482519,180.15384615384616,2.2951048951048945,23.193006993006993,24.717482517482516,47.05594405594405,24.917482517482537,24.517482517482524,,,,3.3370629370629366,2.5965034965034954,1160.951048951049,0.0,0,0,1,0,0,0,0,0
2019-05-07,5.125,275.88194444444446,2.600000000000001,21.19930555555555,19.416666666666675,67.25,19.617361111111112,19.206250000000015,,,,3.8062500000000004,2.8277777777777784,1180.7569444444443,0.0,0,1,0,0,0,0,0,0
2019-05-08,3.909722222222223,251.38888888888889,1.9694444444444454,22.68541666666667,18.02916666666667,66.96527777777777,18.271527777777784,17.799305555555552,,,,2.8874999999999993,2.1784722222222226,1181.951388888889,0.0006944444444444445,0,0,1,0,0,0,0,0
2019-05-09,4.126618705035971,248.31654676258992,2.0985611510791364,22.330935251798557,17.221582733812948,66.37410071942446,17.446043165467632,17.000719424460428,,,,3.055395683453236,2.3100719424460423,1141.2230215827337,0.0,0,0,1,0,0,0,0,0
2019-05-10,3.853472222222223,240.96527777777777,1.914583333333334,23.208333333333318,17.267361111111114,66.93055555555556,17.50694444444445,17.04652777777777,,,,2.863888888888889,2.1479166666666667,1182.8402777777778,0.0,0,0,1,0,0,0,0,0
2019-05-11,3.780555555555557,207.20138888888889,1.915277777777777,25.148611111111123,18.655555555555555,69.16666666666667,18.884027777777774,18.42916666666666,,,,2.8381944444444454,2.1375,1181.013888888889,0.0,0,0,1,0,0,0,0,0
2019-05-12,5.207638888888889,222.625,2.8555555555555556,19.7375,21.413888888888884,65.88888888888889,21.612499999999997,21.222222222222218,,,,3.722222222222219,3.0534722222222217,1166.7916666666667,0.0,0,0,1,0,0,0,0,0
2019-05-13,5.217361111111114,230.18055555555554,2.843055555555556,22.084722222222226,23.402777777777775,55.71527777777778,23.61736111111111,23.18194444444444,,,,3.8055555555555554,3.0513888888888894,1181.0416666666667,0.0,0,0,1,0,0,0,0,0
2019-05-14,4.594444444444444,211.90972222222223,2.5201388888888876,22.369444444444436,23.884722222222223,55.4375,24.093749999999986,23.691666666666663,,,,3.436111111111112,2.7465277777777763,1182.6041666666667,0.0,0,0,1,0,0,0,0,0
2019-05-15,4.990277777777778,221.90277777777777,2.5722222222222224,24.409722222222225,23.956249999999994,63.13194444444444,24.147222222222233,23.763194444444448,,,,3.6909722222222237,2.876388888888888,1182.2777777777778,0.0,0,0,1,0,0,0,0,0
2019-05-16,3.6430555555555557,182.59027777777777,2.013194444444445,24.79027777777778,24.791666666666654,59.895833333333336,24.996527777777786,24.578472222222228,,,,2.877777777777778,2.2423611111111104,1182.1180555555557,0.0,0,0,1,0,0,0,0,0
2019-05-17,5.039583333333333,174.59722222222223,2.941666666666667,18.983333333333334,24.260416666666668,57.03472222222222,24.468750000000007,24.05833333333334,,,,4.003472222222225,3.229861111111112,1165.8819444444443,0.0,0,0,1,0,0,0,0,0
2019-05-18,3.741666666666669,226.30555555555554,1.9291666666666667,23.603472222222212,22.139583333333334,61.513888888888886,22.343749999999996,21.955555555555552,,,,2.80625,2.1493055555555554,1183.2847222222222,0.0,0,0,1,0,0,0,0,0
2019-05-19,4.6201388888888895,298.69444444444446,2.219444444444443,27.808333333333334,21.27013888888889,73.5625,21.459722222222226,21.097222222222214,,,,3.355555555555556,2.427083333333333,1182.3333333333333,0.0,0,1,0,0,0,0,0,0
2019-05-20,4.873611111111111,289.09722222222223,2.2847222222222237,28.156249999999996,22.285416666666674,78.98611111111111,22.46736111111111,22.106944444444455,,,,3.4194444444444447,2.5187500000000003,1182.7222222222222,0.0,0,1,0,0,0,0,0,0
2019-05-21,3.886111111111111,265.09722222222223,2.020833333333332,24.827777777777776,24.058333333333348,64.99305555555556,24.24513888888889,23.87152777777779,,,,2.8868055555555574,2.247916666666666,1166.8125,0.0,0,0,1,0,0,0,0,0
2019-05-22,3.4423611111111105,185.13888888888889,1.9916666666666667,20.40000000000001,26.361111111111118,48.3125,26.560416666666676,26.165972222222237,,,,2.6750000000000016,2.1902777777777778,1182.2083333333333,0.0,0,0,1,0,0,0,0,0
2019-05-23,3.236111111111111,136.88888888888889,1.9097222222222214,16.350694444444446,29.804166666666667,30.930555555555557,30.026388888888896,29.577083333333334,,,,2.590972222222222,2.110416666666666,1182.8055555555557,0.0,1,0,0,0,0,0,0,0
2019-05-24,3.191666666666668,193.53472222222223,1.725,22.351388888888884,30.025694444444444,33.958333333333336,30.24722222222223,29.795833333333334,,,,2.563888888888888,1.9749999999999999,1181.5347222222222,0.0,0,0,1,0,0,0,0,0
2019-05-25,4.371527777777779,269.93055555555554,2.2416666666666667,24.02847222222222,23.755555555555556,69.77083333333333,23.925694444444435,23.584722222222208,,,,3.173611111111113,2.4541666666666666,1182.9166666666667,0.0,0,1,0,0,0,0,0,0
2019-05-26,4.7569444444444455,293.06944444444446,2.368055555555556,25.99930555555555,21.71805555555557,73.86111111111111,21.91111111111111,21.520833333333336,,,,3.451388888888888,2.593750000000001,1183.236111111111,0.0,0,1,0,0,0,0,0,0
2019-05-27,5.146527777777778,275.5,2.5388888888888896,24.89027777777777,22.656944444444452,77.97222222222223,22.848611111111115,22.461111111111116,,,,3.693055555555556,2.7833333333333328,1181.6319444444443,0.0,0,1,0,0,0,0,0,0
2019-05-28,5.775694444444445,305.6041666666667,2.575,31.32777777777779,24.196527777777785,77.90277777777777,24.34444444444445,24.050000000000008,,,,3.982638888888889,2.8375,1182.1527777777778,0.0,0,1,0,0,0,0,0,0
2019-05-29,5.834722222222223,274.40972222222223,2.797916666666666,30.52777777777778,25.78333333333333,71.20138888888889,25.946527777777785,25.632638888888906,,,,3.958333333333335,3.0451388888888897,1165.9027777777778,0.0,0,1,0,0,0,0,0,0
2019-05-30,5.6159722222222195,245.88888888888889,2.895833333333334,25.643055555555563,28.493750000000002,50.06944444444444,28.67569444444446,28.30555555555555,,,,3.920138888888888,3.0979166666666664,1166.6944444444443,0.0,0,0,1,0,0,0,0,0
2019-05-31,5.070833333333338,261.2986111111111,2.441666666666666,30.202083333333324,27.483333333333327,57.22222222222222,27.670833333333327,27.299999999999997,,,,3.5375000000000014,2.693749999999999,1164.513888888889,0.0,0,0,1,0,0,0,0,0
2019-06-01,3.8305555555555566,235.35416666666666,2.040972222222224,21.565972222222243,25.820138888888906,68.20138888888889,25.999305555555555,25.636805555555558,,,,2.8986111111111117,2.248611111111112,1183.4930555555557,0.0,0,0,1,0,0,0,0,0
2019-06-02,4.351048951048949,260.46153846153845,2.234265734265737,22.688111888111887,25.382517482517493,74.41958041958041,25.56153846153846,25.206993006993013,,,,3.222377622377622,2.4657342657342656,1180.3636363636363,0.0,0,0,1,0,0,0,0,0
2019-06-03,5.927083333333332,275.6041666666667,2.959027777777777,24.16736111111111,26.353472222222223,74.20138888888889,26.510416666666675,26.21527777777778,,,,4.154166666666667,3.176388888888887,1181.4791666666667,0.0,0,1,0,0,0,0,0,0
2019-06-04,6.842361111111109,273.1666666666667,3.5500000000000007,24.963888888888878,27.022222222222222,58.298611111111114,27.18194444444444,26.870833333333323,,,,4.7499999999999964,3.7756944444444462,1181.7083333333333,0.0,0,0,1,0,0,0,0,0
2019-06-05,5.936111111111109,250.75,3.239583333333333,20.350694444444454,27.689583333333342,54.326388888888886,27.868749999999995,27.509722222222226,,,,4.288888888888889,3.463194444444445,1182.9305555555557,0.0,0,0,1,0,0,0,0,0
2019-06-06,6.840972222222222,287.30555555555554,3.5006944444444446,24.70972222222221,25.93263888888888,68.75,26.082638888888873,25.789583333333333,,,,4.777083333333334,3.784027777777779,1182.0902777777778,0.0,0,1,0,0,0,0,0,0
2019-06-07,7.501388888888886,288.44444444444446,3.636805555555556,26.897916666666674,25.90625,70.04861111111111,26.04444444444445,25.770138888888894,,,,5.066666666666669,3.896527777777778,1164.5902777777778,0.0,0,1,0,0,0,0,0,0
2019-06-08,5.862500000000002,304.8125,2.8937500000000003,24.647916666666678,24.634027777777774,78.54861111111111,24.76944444444444,24.491666666666664,,,,4.174305555555555,3.156249999999999,1181.6666666666667,0.0,0,1,0,0,0,0,0,0
2019-06-09,3.987499999999999,232.43055555555554,2.1777777777777776,19.781944444444445,24.256944444444446,76.36805555555556,24.41111111111111,24.099305555555564,,,,3.0888888888888886,2.3854166666666665,1182.888888888889,0.0,0,0,1,0,0,0,0,0
2019-06-10,3.30492957746479,188.69014084507043,1.8514084507042252,18.967605633802812,25.257342657342658,63.55944055944056,25.450349650349658,25.064335664335683,,,,2.62887323943662,2.056338028169013,1186.387323943662,0.0,0,0,1,0,0,0,0,0
2019-06-11,3.785211267605633,181.5211267605634,2.043661971830985,24.302112676056325,26.66197183098592,51.54225352112676,26.849999999999998,26.476056338028165,,,,2.927464788732395,2.264788732394366,1183.943661971831,0.0,0,0,1,0,0,0,0,0
2019-06-12,3.9298611111111104,253.88194444444446,1.9958333333333336,25.393750000000008,25.28194444444444,67.88888888888889,25.49513888888889,25.08680555555555,,,,2.9694444444444454,2.2437500000000004,1166.951388888889,0.0,0,0,1,0,0,0,0,0
2019-06-13,4.240972222222224,223.72916666666666,2.2340277777777775,23.154861111111114,24.33055555555556,70.46527777777777,24.54861111111112,24.131944444444464,,,,3.2583333333333324,2.473611111111112,1182.7847222222222,0.0,0,0,1,0,0,0,0,0
2019-06-14,4.25,251.33333333333334,2.128472222222223,24.698611111111116,24.487499999999997,72.68055555555556,24.69166666666665,24.298611111111097,,,,3.154166666666666,2.3409722222222222,1165.6944444444443,0.0,0,0,1,0,0,0,0,0
2019-06-15,3.9458333333333346,275.5833333333333,2.0999999999999996,23.89652777777779,24.731944444444437,73.30555555555556,24.906944444444452,24.552777777777774,,,,2.9687500000000013,2.279861111111112,1182.0208333333333,0.0,0,1,0,0,0,0,0,0
2019-06-16,3.7243055555555546,201.86111111111111,1.9625000000000012,21.957638888888894,25.816666666666674,69.86111111111111,26.000694444444434,25.63541666666667,,,,2.855555555555555,2.1534722222222236,1181.201388888889,0.0,0,0,1,0,0,0,0,0
2019-06-17,4.292361111111113,219.32638888888889,2.3208333333333337,17.481944444444437,25.30763888888889,69.99305555555556,25.52152777777779,25.099305555555564,,,,3.343055555555554,2.5361111111111105,1182.875,0.0,0,0,1,0,0,0,0,0
2019-06-18,3.9284722222222235,214.70138888888889,2.1173611111111117,18.404861111111114,25.13888888888887,72.13194444444444,25.35347222222223,24.920833333333345,,,,3.0444444444444434,2.3180555555555555,1182.0416666666667,0.0,0,0,1,0,0,0,0,0
2019-06-19,3.6750000000000003,221.52777777777777,1.9583333333333348,20.118749999999995,25.28680555555556,69.15972222222223,25.486111111111114,25.086111111111098,,,,2.809722222222221,2.1548611111111113,1181.861111111111,0.0,0,0,1,0,0,0,0,0
